POST_ID	POST_TEXT
277d06508b0e60b6aa49c304bc389e22	'Ghostbuster' Leslie Jones quits Twitter over racist abuse LOS ANGELES (AFP) - Ghostbusters star Leslie Jones says she has left Twitter because of "sickening" cyberbullies who were racially abusing her on the social network.Jones, who is African American, was inundated by disturbing tweets over the weekend containing racial slurs, accusing her of being ugly and likening her to the recently-slain Cincinnati Zoo gorilla Harambe."I leave Twitter tonight with tears and a very sad heart. All this cause I did a movie. You can hate the movie but the s**t I got today... wrong," the Saturday Night Live comedian and actress said late Monday.The torrent of abuse comes after the weekend US release of the movie, which has been lauded by critics but maligned by men who have accused its female stars of being unfunny and of having ruined their childhoods.One troll wrote: "Don't let #Ghostbusters bombing get you down. You're a shoo-in to star in the Harambe motion picture as the man himself."The slur referred to the death of Harambe the gorilla, who was shot dead late May at the Cincinnati Zoo in Ohio after a three-year-old boy got into his enclosure."Twitter I understand you got free speech I get it. But there has to be some guidelines when you let (abuse) spread like that," Jones said, describing the attacks as "evil".The fuming 48-year-old responded to the abuse by screenshotting and retweeting many of the slurs, saying they had made her "numb"."You have to hate yourself to put out that type of hate. I mean on my worst day I can't think of this type of hate to put out," she tweeted.Supporters started a #LoveForLeslieJ hashtag, encouraging Jones to "stay strong" and return to Twitter, while celebrities including actors John Boyega and Jada Pinkett Smith publicly offered their support.#LoveforLeslieJ All Day ❤️❤️❤️#LoveForLeslieJ. Keep your head up and shine mama! @LesdogggStand with @Lesdoggg #loveforlesliej she is an inspiration and a legend in the making pic.twitter.com/dqotlPAETdGhostbusters director Paul Feig tweeted: "Leslie Jones is one of the greatest people I know. Any personal attacks against her are attacks against us all."Leslie Jones is one of the greatest people I know. Any personal attacks against her are attacks against us all. #LoveForLeslieJ @LesdogggTwitter released a statement saying it had "taken action" on many of the accounts reported for abusing Jones. 
26ccce3e7495250e4136e44404f24d03	Golf: Tiger Woods will not play for rest of season - report (REUTERS) - Former world number one Tiger Woods will not play in any professional events for the rest of the season as he continues his lengthy recovery from back surgeries, according to a report on Tuesday (July 19).Woods, who has not competed anywhere since last August, is continuing to make progress but is not ready for competitive golf, his agent said in a report on golfchannel.com.(This is a developing story) 
38ecdcc554f3b04db760a8eb46c2075a	Tennis: Federer, Nadal pull out of Toronto event TORONTO (REUTERS) - Former champions Roger Federer and Rafael Nadal have pulled out of the Rogers Cup in Toronto, leaving the tournament without three of the world's top four players, Tennis Canada said on Tuesday (July 19).The decision by Swiss world number three Federer and Spanish world number four Nadal comes a day after Wimbledon winner Andy Murray, ranked second, said he would not defend his Rogers Cup title so he can rest before defending his Olympic singles crown in Rio.Federer, a 17-times grand slam champion who won the Canadian stop in 2004 and 2006, said he needed more time off after his bid for a record-extending 18th grand slam title ended in the Wimbledon semi-finals earlier this month."Looking ahead, it is best for me that I take more time after Wimbledon," the 34-year-old Federer, who will seek his third Olympic medal at next month's Rio Games, said in a statement."I look forward to coming back to Canada next year."Nadal, who has been out of action since pulling out of the French Open following his second-round match with a wrist injury, said he was not fit enough to return to competition.The 30-year-old Spaniard, a three-times winner of the Rogers Cup tournament that alternates each year between Toronto and Montreal, was only recently given clearance to compete in Rio despite not fulfilling the qualification criteria."I only started practicing a week ago after my wrist injury and I am not ready to play such an important event," said Nadal.The Rogers Cup, where world number one Novak Djokovic is top seed, will run from July 23-31 and the tennis competition at the Rio Olympics will be held Aug. 6-14. 
e7808abb1be695c23c89e6c6cdeb3dcd	Cycling: Cavendish pulls out of Tour de France to focus on Rio Olympics (REUTERS) - Britain's Mark Cavendish has pulled out of the Tour de France to manage his workload ahead of the Rio Olympics, his Dimension Data team said in a statement on Tuesday (July 19)."After analysing his workload from the previous stages and his current levels of fatigue, the team has supported Mark leaving the Tour to give him the best opportunity to recover and prepare for the Olympic Games in Rio," it said.Cavendish claimed his 30th Tour de France stage victory and fourth in this year's race in Saturday's 14th stage but he will not now be starting stage 17 on Wednesday.The "Manx Missile", who has been back in the limelight after three below-par Tours, enjoyed wins on stages 1, 3, 6 and 14 and is now four shy of the record held by Belgian great Eddy Merckx.The 31-year-old Cavendish, who had not won more than three stages on the Tour since 2011, attributed his success in this year's race partly to his track preparation for the Olympics."After an extremely enjoyable and successful couple of weeks at The Tour de France with Team Dimension Data, it is with great sadness that I took the decision today to leave the race," Cavendish said in the South African-based team's statement."After the heat and intensity of the previous stages, we analysed my fatigue levels and decided I'm at a point that would have a detrimental effect on my other big goal for the year, the Olympic Games," he added.As well as enjoying four stage wins, Cavendish also wore the overall leader's yellow jersey for the first time and carried the green jersey for the points classification into the first rest day in Andorra."Mark is really sad to leave the tour, we are committed to support him in his dream goal of receiving a medal for Britain at the Rio Olympic Games," said team principal Douglas Ryder.The Olympics starts on Aug 5. 
c84c74deb90d4c7a4f8e151d366b9c99	Dow edges to new record; weak Netflix hits Nasdaq NEW YORK (AFP) - The Dow finished at another record on Tuesday (July 19), but disappointing earnings from Netflix weighed on the tech-rich Nasdaq.At the closing bell, the Dow Jones Industrial Average was at 18,559.01, up 0.1 per cent to set a record for the sixth straight day.The broad-based S&P 500 lost 0.1 per cent at 2,163.78, while the Nasdaq Composite Index shed 0.4 per cent to 5,036.37.Neftlix slumped 13.1 per cent after reporting disappointing subscriber growth in the second quarter.Still, analysts said most earnings have bested expectations."We're just getting started with the second-quarter earnings season, but the overall tone for the most part is pretty constructive," said Michael James of Wedbush Securities. 
cdb098cbc8a80c42e3aa0ccfe501379d	S'pore-KL rail link could hit tracks in 10 years' time The much-anticipated high-speed rail (HSR) project to connect Singapore and Kuala Lumpur is targeted to be up and running in about 10 years' time, cutting travel time between the cities to 90 minutes compared with four hours by road.The 2026 target is among points agreed on in a memorandum of understanding (MOU) to pave the way for more detailed planning of the ambitious rail link.The MOU was signed in Putrajaya yesterday, witnessed by Singapore Prime Minister Lee Hsien Loong and his Malaysian counterpart Najib Razak. It will guide the crafting of a legally binding bilateral deal to be signed by both governments towards the end of this year."There are one or two issues and some details that still need to be worked out, but the main picture is there," said Mr Lee. He was speaking at a joint press conference with Datuk Seri Najib, after the MOU was signed by Mr Khaw Boon Wan, Coordinating Minister for Infrastructure and Transport Minister, and Datuk Seri Abdul Rahman Dahlan, Malaysia's Minister in the Prime Minister's Department.Some key points of agreement include the types of services, how the rail system will be run and where responsibility for its assets, like the trains and tracks, will lie.Three services will run along the rail line that will have eight stations, of which only one will be in Singapore - at Jurong East.These are: an express service between the two end-stations - Jurong East and Bandar Malaysia in Kuala Lumpur; a shorter shuttle service connecting Singapore and Iskandar Puteri in Johor; and a domestic service linking the seven stations in Malaysia.To run the cross-border services, a train operating company will be appointed in an international tender. Another firm will run the Malaysian domestic service.The rail service, with a top speed of over 300kmh, will bring both cities closer, said the prime ministers.Mr Najib said: "We'll not see Singapore as too distant, but two cities that are very closely connected in the true sense of the word."Passengers will clear Customs and immigration for both authorities when departing the respective countries, and not upon arrival.The economic gains are plentiful too, said the leaders. Mr Lee sees many spin-offs from the development of the regions around the terminus. And Mr Najib expects about 30,000 jobs to be created when the project gets under way.But as with giant projects, the execution will be crucial, said Mr Lee. Both sides need to work closely, he said, "but we are all committed to putting full attention to this, because we want this major bilateral project to be done right".While each government is responsible for developing, constructing and maintaining the civil infrastructure and stations in their own country, rail assets will come under an assets company to be appointed in an international tender.Joint panels will be formed. One is a bilateral committee, with officials from both governments, to regulate the cross-border services.The other is a joint project team to manage joint aspects of planning and development. It will prepare the tender for the HSR, expected to be issued next year, said Mr Najib, who earlier hosted a lunch for Mr Lee and his delegation.University student Rachel Chia, 22, welcomed the HSR service. "If it is safe and reliable, it will be preferable to driving or taking the bus across the Causeway, as we would be able to skip the jams entirely."SEE TOP OF THE NEWSBoth sides committed to meeting tight timelineTender will be fair, transparent and objective: NajibFinance and cost issues to be ironed outMOU a significant step forwardCelebrating good ties with good foodMore seamless travel with CIQ clearance at departureSecond phase of study on MRT extension to Johor 
9bdf542bcc28a1390420e3e2d4b7cd65	I Robot, you boss Emma, Pepper, Lucy, Mary and Techi may sound like new friends or pets, but they are actually robots making a name for themselves as they take on jobs in workplaces here.Emma, for example, was unveiled on Monday as a massage therapist assisting Chinese physicians and physiotherapists.Pepper can take orders as a waiter and recommend food items, Lucy and Mary deliver food from the restaurant kitchen to the tables, while two Techis work as hotel housekeeping aides and can deliver bottled water, linen and toiletries to rooms.Such robots are a boon to the labour-short service sector, where they can handle manual jobs hard to fill with local workers.This will be even more important in the years to come as Singapore's population is ageing and the growth of the workforce is slowing - from 4 per cent per year to 1 per cent per year by 2020.In addition to their ability to work without tiring, robots can be programmed to complete each task with precision, so that a consistent outcome is achieved time and time again. This is valuable in industries such as food preparation, cleaning and precision engineering.The Government clearly supports this trend.It announced a major $450 million National Robotics Programme during the Budget debate this year.Small and medium-sized enterprises, some of which find high-tech robots too expensive for now, will also be able to tap additional funding to work on automation projects.Some people have expressed worry that workers will be displaced by robots such as driverless cars or supercomputers.For now at least, the human touch is still preferred at many service points, and robots can complement - not replace - humans, as in the case of Emma the massage robot, which does the physical work while physicians still attend to patients and come up with the treatment plan.As long as this balance is maintained, it should not be too difficult to coexist.Joanna Seow 
e9d80bbf1aa69fbae71fc167daefe4d5	What's News: July 20, 2016 TOP OF THE NEWSMOU inked on high-speed railSingapore and Malaysia took a concrete step yesterday in getting the high-speed rail project started. Both sides signed a memorandum of understanding that set out several points of agreement, including setting a target deadline to get it running in 10 years.TOP OF THE NEWSWhat caused SGX trading haltThe longest trading outage in the Singapore Exchange's (SGX) history was triggered by disk failure and a software application that did not detect the problem. Attempts to reopen the market last Thursday were stymied by problems in the orders and trade confirmation process, the SGX said yesterday.WORLDTerrorist leader killedSantoso, Indonesia's most wanted terrorist, is dead, the Indonesian authorities confirmed yesterday. The leader of terrorist group East Indonesia Mujahideen, who had pledged allegiance to the Islamic State in Iraq and Syria, was killed on Monday during a gunfight with troops in Poso, Central Sulawesi.WORLD26 killed in Taiwan bus crashA Taiwanese bus taking mainland Chinese tourists to the airport for their flight home caught fire and crashed yesterday, killing all 26 on board as desperate passengers struggled in vain to escape. The bus had rammed into an expressway barrier near Taipei.OPINIONEurope's banks may look eastBrexit may prompt European banks to look east to Asia, writes Sam Ahmed. It could be a good match: The region's vigour would bring new life to moribund Europeans, while the latter's savvy with riskier products has its own attractions.HOMECentre for ex-drug offendersThe Step-Up Centre, which helps drug offenders re-integrate into society, will be officially launched next week. The centre in Sengkang has provided counselling, mediation and financial aid for hundreds of people.HOMEThai help sought over suspectSingapore has asked Thailand for its help in repatriating the Canadian suspected to have robbed the Standard Chartered Bank in Holland Village. The Singapore authorities said that if Thailand cannot return David James Roach here, they will pursue his return from whichever country he is sent to.BUSINESSWong Fong launches IPOWong Fong Industries launched its initial public offering (IPO) for listing on the Singapore Exchange's Catalist board yesterday. It is the latest to join an IPO scene that is heating up. Three other companies - United Global, Procurri Corporation and Katrina Group - launched IPOs this month, with EC World Reit soon to follow.SPORTIbrahimovic wants to be 'god of Manchester'New Manchester United recruit Zlatan Ibrahimovic, who is never short of self-confidence, wants to be the "god" of Old Trafford. Former Red Devil Eric Cantona, known as "the king", told the Swede that he would not be able to usurp the title but could become the club's prince. Ibrahimovic replied: "I won't be king of Manchester. I will be god of Manchester."LIFEStory behind telemovie songWhen local music act The Freshman was composing the theme song for the telemovie, The Provision Shop, which portrays how tensions in a community are resolved, the members tried not to make it sound too much like a National Day Parade song.LIFESwift, West in spat over songSinger Taylor Swift denies she signed off on the lyrics of Kanye West's song Famous, although his wife Kim Kardashian released footage on Snapchat that appeared to show a phone call between Swift and West as proof that the songstress approved the lyrics before the song was released. But making that recording may have violated state wiretap laws. 
50a913add5a30afd6c2125b4af16c730	California Fitness shuts remaining outlets Early this morning, it was announced that California Fitness has shut down all its outlets here until further notice.This was revealed in a media statement sent out at 12.03am by its provisional liquidators from recovery firm Ferrier Hodgson. The statement said the outlets, including the ones in Novena and Bugis, were closed with immediate effect because its owner, JV Fitness, lacks the finances to keep them running.''The Provisional Liquidators will quickly explore options that maybe available to enable the business to operate but for the time being, it is necessary to cease the operations of the fitness centres with immediate effect,'' the statement read.This follows the abrupt closure of its downtown Republic Plaza branch last Saturday. Since then, scores of members of the gym chain have been seeking refunds.Some have lodged official complaints with the Small Claims Tribunal or approached the Consumers Association of Singapore (Case) in an attempt to recover their membership fees, which, for many of them, run into the thousands. In the four days since the Republic Plaza branch shut, Case received over 100 complaints against the chain.One 29-year-old member, who wanted to be known only as Mr Chng, decided to take his complaint to the Small Claims Tribunal yesterday. He signed up for a five-year membership and 80 personal training sessions with California Fitness in January. The real estate agent said he stands to lose an estimated $8,000 should these branches also shut their doors.Yesterday, gym-goers got to work out as usual at the Bugis and Novena branches, but staff remained tight-lipped when asked about future operations.The mood among some members was sombre. Mr Michael Da Silva, a 26-year-old pilot who worked out at the Bugis branch on Monday, said: ''The atmosphere is really bad. Everyone seems really uncertain of what's going on.''The sense of uncertainty had been heightened after the chain's Republic Plaza branch was repossessed abruptly after it was unable to pay the rent. All California Fitness outlets in Hong Kong closed last week due to mounting debt.In Singapore, a Ngee Ann City outlet closed in February.Yesterday, calls to the management went unanswered. Its main office in Novena Square also seemed deserted during office hours when The StraitsTimes visited yesterday.A Facebook group, for which Mr Chng acts as an administrator, is exploring ways to ensure that those who paid fees to the gym chain do not lose out. The group has gained more than 580 members in the two days since it was created.An online petition titled ''Get California Fitness to refund its victims'' - addressed to Mr Lim Hng Kiang, Minister for Trade and Industry (Trade)-has over1,000 signatures.One lawyer, however, cautioned that customers face an uphill battle to secure refunds, in cases where a business goes bust due to financial difficulties. Said Mr Amolat Singh: ''Any assets (that a business has) will go towards paying landlords, the tax authorities or employees before it goes towards refunding the customers.''janlee@sph.com.sg gyanhan@sph.com.sg  
923ab52be14007bcdcb2c33c291791f4	Both sides committed to meeting tight timeline By slashing travel time between Singapore and Kuala Lumpur to just 11/2 hours, the high-speed rail will draw the people and economies of both sides closer, Prime Minister Lee Hsien Loong said yesterday.Singaporeans can zip up to Kuala Lumpur, watch a show or do business, work on their laptops on the way back and be home for dinner, he said. "It will not seem like going overseas at all.""We can think of Singapore-KL in the same way that people think of London-Paris, Taipei-Kaohsiung and Tokyo-Osaka," he added, citing major cities connected by fast rail.When two cities are closely linked, both benefit, he said. "There's more competition but there's more business to be done. It means vitality, it means a wide variety of options, it means a more rapid pace of growth."In short, the rail link will make it "very easy to get in touch to do business, to make friends, to be one integrated economy".At a joint press conference in Putrajaya, Mr Lee and his Malaysian counterpart Najib Razak both acknowledged that the targeted timeframe to have the trains up and running by 2026 is "very tight".MUTUAL BENEFITSThere's more competition but there's more business to be done. It means vitality, it means a wide variety of options, it means a more rapid pace of growth.PM LEE, on the benefits of Singapore and Kuala Lumpur being closely linked.But the two leaders said they were committed to working closely together to ensure it will be met.PM Lee added in a Facebook post last night: "Good execution will be crucial. We need to work closely together on many joint decisions and implementation issues. PM Najib and I will give full attention to this, because we want this major project to be done right."Both men also highlighted the spin-offs for regions along the line.The express service from Jurong East in Singapore to Bandar Malaysia in Kuala Lumpur will pass through six other stations in Malaysia, such as Muar and Batu Pahat, without stopping. But separate services will connect these stations to Kuala Lumpur and Singapore.In Singapore, the terminus will be part of the Jurong Lake District, slated to be Singapore's second Central Business District.In a Facebook post, Minister for National Development Lawrence Wong noted that construction could start as early as 2018.The Jurong East terminus will also be connected to upcoming MRT stations on the Jurong Region Line and Cross Island Line to enable seamless transfers.The high-speed rail and Jurong's rejuvenation, he said, are "important game-changers that will keep our economy strong and vibrant, create more good jobs and improve the quality of life for Singaporeans".Yesterday's press conference was held after the signing of a memorandum of understanding (MOU) on the project, which captured various points of agreement such as a 2026 target for the start of operations.Calling it "a very ambitious timetable", PM Lee noted that MRT lines in Singapore typically take 12 to 15 years from inception to service.He acknowledged that this rail project was on "a very tight timeline and there are many potential bumps". The global economy may or may not be an obstacle - as long as both countries set aside resources, the project will proceed."But the project itself has got many complexities. They all have to be put together like a very complicated jigsaw puzzle," he said. "And we must make sure that we can all do things right in order to get the project done in the most expeditious time."One area in which agreement has yet to be reached is how to structure and evaluate the tender process, PM Lee noted when asked how both governments will ensure that this is fair and transparent.Both governments will have to make a joint decision on questions such as how the project will be structured, how tenders will be called, the sequence of tenders, what each package will comprise, and how the tenders will be evaluated, he said."So that when we make the decision, we are quite sure that we get the best value and best choice for the project, and it's something that both sides will be working closely together on," he added.Datuk Seri Najib stressed both countries' commitment to a fair tender process, saying: "We are both committed to ensuring this will happen. The image and integrity of both countries will be at stake."The first tender will be called next month by a joint project team with members from Singapore's Land Transport Authority (LTA) and Malaysia's MyHSR Corporation. This international tender is to appoint a joint development partner, which will provide technical support to both countries.Separately, the LTA said it will call a tender next month for consultants to carry out advance engineering studies for the Singapore stretch of the rail line.The study will cover the alignment of the rail link, the architectural and engineering design of the station, and noise and vibration issues.The study is expected to start by the first quarter of next year and will take about 18 to 24 months to complete.Coordinating Minister for Infrastructure and Transport Minister Khaw Boon Wan, who signed the MOU on behalf of Singapore, hailed it as "a significant milestone" after three years of negotiations."Much hard work lies ahead but, for the moment, we can pause and celebrate!" he said. 
4b4e1e9ce10058802be32f7d481def4e	Finance and cost issues to be ironed out The agreement reached between Singapore and Malaysia on the commercial and operating model of the high-speed rail linking Singapore and Kuala Lumpur is a significant step in the joint project, but it remains to be seen how some key features will pan out, said observers.Many issues remain to be finalised, such as financing, service frequencies and cost, they noted.But Mr Sitoh Yih Pin, chairman of the Government Parliamentary Committee for Transport, is confident these can be managed as both sides work out the details of a project that will boost links between the two.One of the considerations for the project, analysts said, will be how much to charge operators to use the 350km of track, which will have both cross-border and domestic services running on it.Under a memorandum of understanding (MOU) signed yesterday, both governments agreed that there will be two train operators for the network - one running the cross-border services and another running the domestic service.The former will operate the express 90-minute service between Singapore and Kuala Lumpur, along with a shuttle service between Singapore and Iskandar Puteri. The latter will run a domestic route, plying the seven stops within Malaysia.These stops are: Iskandar Puteri, Batu Pahat, Muar, Ayer Keroh, Seremban, Putrajaya and Kuala Lumpur. The two operators will be appointed through joint tenders.The Iseas-Yusof Ishak Institute's Dr Francis Hutchinson said the MOU makes it clear who is responsible for the infrastructure in each country. "The shuttle service between Iskandar Puteri and Singapore is an elegant solution to the inter-connection between the domestic commuter service in Malaysia and the necessary connection with Singapore," he added.SIM University economist Walter Theseira said: "There may be pressure to offer a discounted domestic service, which could mean that the international service may have higher fares per km covered. If so, charges to use the infrastructure may also differ by type of service."Of the 350km track linking Jurong East to Bandar Malaysia in Kuala Lumpur, 15km will be built in Singapore, while the remaining 335km stretch will be in Malaysia. Both governments have agreed to construct the civil infrastructure and stations in their own countries.A privately-run assets company will be appointed through a joint tender to provide and maintain the trains, tracks and related systems such as signalling and power.Both operators will pay a train lease fee to the assets company, and a track access charge and concession fee to both countries.Singapore Management University transport economist Terence Fan pointed out that track charges and train leasing fees will have to be carefully calculated to ensure the system is profitable for the train operators, while still helping to recover the costs of the system.While reports have said priority will be given to the express service, transport researcher Lee Der Horng from the National University of Singapore said: "Both train operating companies will need to share the tracks and the 'slots' will have to be negotiated." This, in turn, will affect the frequencies of the different services, he said.Dr Lee added that the prices of the train tickets - which also affect the viability of the high-speed rail - have yet to be determined, but he expects them to be as competitive as budget airline fares.Despite the challenges looming ahead, observers said the signing of the MOU was a key milestone."Much was expected when the project was first conceived in 2013 but progress was less than satisfactory," said Dr Mustafa Izzuddin of the Iseas-Yusof Ishak Institute.He noted that Malaysian Prime Minister Najib Razak's strengthened political position following the Sarawak state elections and two by-elections puts him in a better position to see the project through.Datuk Seri Najib said in a blog post last night: "I am excited and extremely committed in pursuing this project till completion." 
770bd88cb1f8ec560cd82c8bc947eb49	MOU a significant step forward Christopher Tan A memorandum of understanding (MOU) may not be legally binding, but it represents a significant step for Singapore and Malaysia as the two countries work towards their most ambitious infrastructural venture to date.It indicates that most of the major issues of the Singapore-Kuala Lumpur high-speed rail link have been ironed out, and that the next step would be for lawyers to draft a more definitive and comprehensive document.Hopefully, when all the i's are dotted and t's crossed, both sides will have a bilateral agreement soon, possibly in the next six months or so. Such an agreement will be legally binding and would hold even if there is a change of governments.That would lend certainty to the mega project and, in turn, attract quality bidders to create a system that is superior and sustainable.When the bilateral agreement is signed, tenders for an advanced engineering study could be called as early as next year, and civil works tenders could follow soon. If so, construction could begin around 2018, and take around seven years to complete. Testing and commissioning will then follow.Why a high-speed rail link in the first place, though? Aren't Singapore and KL already linked by road, traditional rail and air services? The answer lies in the unmatched connectivity and convenience that a high-speed train system offers.At this juncture, the MOU is the firmest commitment to a project that has been on the drawing board for at least 20 years.A high-speed rail connection between Singapore and Kuala Lumpur has been discussed since the mid-1990s. But the gears were engaged only in 2013, when Prime Minister Lee Hsien Loong and his Malaysian counterpartNajib Razak agreed on such a project at an annual leaders' retreat.For such a complex project that neither side has any experience in, three years to reach an MOU is fairly swift progress.The two sides said yesterday that they would work towards a line that is up and running by 2026 - just 10 years away. Of course, delays are common in such mega projects. The Hong Kong-Guangzhou high-speed rail link, the California bullet train project, and the Haramain high-speed line in Saudi Arabia are just three current projects that are facing delays.But even if the Singapore-KL project opens in 2030, it is not too far on the horizon.Why a high-speed rail link in the first place, though? Aren't Singapore and KL already linked by road, traditional rail and air services?The answer lies in the unmatched connectivity and convenience that a high-speed train system offers. In terms of capacity and frequency, a bullet train is unbeatable. One train will be carrying what five Airbus A-320s carry, and will have a fraction of the plane's turnaround time. In terms of convenience, the customs and immigration clearance for rail is often much faster than that for air travel.Also, stations are not as far-flung from city centres as airports.It is good news that the Singapore-KL line will have an express service linking the two cities. This is likely to have priority over the domestic services linking six cities in between.There will also be a shuttle service between Iskandar Puteri and Singapore. Co-located Customs, Immigration and Quarantine facilities in Singapore, Iskandar Puteri and Kuala Lumpur will allow travellers to achieve clearance at the point of departure, and not at the point of arrival.This will boost convenience. The Iskandar Puteri-Singapore shuttle will be popular for the many Singaporeans who have set up second homes in Johor, and could encourage even more to consider a second or third property there.The road link between the two locations is often fraught with congestion at the Tuas or Causeway checkpoints, which could turn a 30-minute drive into a three-hour nightmare. A high-speed rail link could mean dependable 15-minute commutes between Iskandar Puteri and Jurong East - a breeze.Breezy and seamless access has to underpin a high-speed rail connection. Because unlike a road link, where the externalities of poor design and slow customs clearance are borne by individuals who choose to travel at a certain time, inefficient passenger flow (in this case, at departure) could hold up train runs, and affect the commercial viability of the operators. This, in turn, will impact the attractiveness and sustainability of a multibillion- dollar project that would have been 30 years in the making by the time the first train departs.  
f9e28d6b296cbdd467ce22934997b842	Second phase of study on MRT extension to Johor A project to extend the Thomson- East Coast Line north into Johor Baru is gaining traction, with the second phase of an advanced engineering study under way.In response to queries from The Straits Times, Singapore's Ministry of Transport said the study will take up to the second quarter of 2018 to complete. But it could be completed by the third quarter of next year, it said.Both Singapore and Johor launched the joint study in April."Phase 2 is intended to develop the detailed engineering design for the rapid transit system project," a ministry spokesman said.The Straits Times understands that this stage of the study will include a detailed look at the feasibility, merits and cost-effectiveness of various alignments, number of stops and whether the straits crossing will be made under the sea or via a bridge.The project was first announced in 2010 by Prime Minister Lee Hsien Loong and his Malaysian counterpart Najib Razak. The Land Transport Authority (LTA) said then that the cross-border rapid transit project would be an extension of the Thomson-East Coast Line, and would be completed by 2018.This was pushed to 2019 when Singapore decided to lengthen the Thomson-East Coast Line.Since then, there had been little progress reported on the 4-5km extension, with Singapore saying it was waiting for Johor to decide on the location of its terminal station.But last August, Malaysia confirmed that the station terminus would be in Bukit Chagar, just north of JB Sentral. The Bukit Chagar terminus will have its own customs and immigration facilities, according to the New Straits Times.Separately, the LTA said it embarked on a ridership study of the Singapore-Johor Baru extension last month.It said the study is expected to be completed by the end of the year. Construction industry watchers said the line is unlikely to be completed before 2020.Christopher Tan 
f6f59771116f9f0a250d1cf43f9ada1d	Celebrating good ties with good food Local delicacies like the durian held pride of place yesterday during Prime Minister Lee Hsien Loong's "brief but significant" visit to Putrajaya. Mr Lee, his wife and Singapore officials had arrived at the Malaysian Prime Minister's official residence, Seri Perdana, for the signing of a memorandum of understanding on the high-speed rail project linking Singapore and Kuala Lumpur.But before the event, the two leaders had a private meeting, after which Datuk Seri Najib Razak hosted the Singaporeans to lunch.It was a buffet of largely local food such as Ampang yong tau foo, Penang laksa - and the king of fruits.On Facebook last night, Mr Lee shared a snapshot of himself and Mr Najib with their plates of durian. He wrote, with a smiling emoji: "PM Najib offering me more durian at lunch. How could I say no?"As Mr Najib said after the signing: "It goes to show how much we can achieve by working together in the spirit of good neighbourliness and partnership - and particularly when we can share a plate of durian."   
25281de2fe97124de79e549f4cfe2b7d	More seamless travel with CIQ clearance at departure Commuters using the Singapore-Kuala Lumpur High Speed Rail (HSR) will be able to enjoy more seamless travel, as they can clear Customs and immigration checks for both countries at their point of departure.The governments of Singapore and Malaysia have agreed to co- locate Customs, Immigration and Quarantine (CIQ) facilities at three locations - Singapore, Iskandar Puteri and Kuala Lumpur - so that travellers between the two countries can walk right off the train when they reach their destination.Here is how this will work: A person taking the train out of Singapore - whether to Kuala Lumpur, Iskandar Puteri or anywhere along the way - will have his passport checked at an Immigration and Checkpoints Authority (ICA) counter at the Jurong East terminus.He will then walk a short distance to Malaysian immigration counters at the same terminus and go through passport checks before boarding the train. Malaysian Customs officials may also inspect his luggage at the terminus.There will be co-located CIQ facilities at the Kuala Lumpur terminus in Bandar Malaysia for those getting on the train in Kuala Lumpur.This means ICA officers will be stationed at the Kuala Lumpur terminus, just as British Customs officers are stationed in Paris and Brussels for passengers taking a direct Eurostar train to London. Details of the CIQ clearance processes were agreed upon in a memorandum of understanding between Singapore and Malaysia yesterday.The co-located facilities will offer "swift and seamless" travel, the countries said in a joint statement.Passengers travelling on the domestic service from, say, Putrajaya to Singapore, will have to disembark at Iskandar Puteri and clear Customs there, before continuing their journey to Singapore on the shuttle service.Once in Jurong East, they can walk off the train and head to their next destination. 
fb155aecb322e8a64f2d440aa1f6de4c	Malaysia to give 'ample notice' on vehicle fee Malaysia's Ministry of Transport (MOT) said it will announce the start of the Vehicle Entry Permit (VEP) requirement and road charge on Singapore cars in "due course", refuting earlier reports which stated that the system would kick off last Saturday.In response to queries from The Straits Times, the MOT said "ample notice" will be given as to when the proposed RM20 (S$6.80) charge will be levied on foreign-registered vehicles entering Malaysia. Commercial vehicles and motorcycles will be excluded.The VEP - which also requires that Singapore cars be registered with Malaysia's Road Transport Department (JPJ) before entry - had been targeted to commence as early as last October, but its implementation has been postponed repeatedly.Malaysia's New Straits Times newspaper reported on Monday that while the system was planned to be launched last Saturday, it was pushed back owing to a "technical glitch".This was because the authorities are working out "integration issues" to allow motorists to pay the existing toll and the new VEP fee together, with a single swipe of their cashcard. The Malaysian ministry said: "The MOT and JPJ are currently conducting the system tests to ensure smooth and seamless implementation."It added that about 144,000 vehicles have been registered for the VEP. Drivers of Singapore vehicles that have not registered after the VEP is implemented will have to do so at checkpoint counters at the Causeway in Johor Baru and the Second Link crossing. 
