POST_ID	POST_TEXT
a8cd85d25c38c3b484920ea886bf45ff	6-month trial to allow all-day access to foldable bicycles on public transport: Khaw Boon Wan SINGAPORE - A six-month trial that will allow commuters to bring foldable bicycles and personal mobility devices (PMDs) on buses and trains at all hours, will be launched soon, in what observers say is a significant step in encouraging commuting by bicycle.Transport Minister Khaw Boon Wan announced the upcoming pilot on Wednesday (July 20) at the Walk Cycle Ride SG Symposium, held at the Mediacorp Campus.Currently, foldable bicycles are allowed on public transport only during off-peak hours.“However for this trial to be a success, public transport commuters and those who bring their bicycles and PMDs onto the buses and trains need to give-and-take, and be considerate to one another,” said Mr Khaw.He also revealed details of the bicycle-sharing scheme that will be launched in the Jurong Lake District next year.The scheme will have about 1,000 bicycles spread across 100 docking stations, which will be within walking distance from each other. The bicycles will be available for use 24 hours a day.A tender for an operator for the system will be called next week, said Mr Khaw.Explaining why Singapore needed to go car-lite, Mr Khaw said city planners have come to the conclusion that the traditional car-centric city model was not sustainable.“Cars require car parks and require roads, and both require large tracts of land. They are inefficiently used. Unlike public transport, private cars are typically used only for a very short period each day, and are left in the parking lots the rest of the time,” he said.About 12 per cent of Singapore's land is used for roads. In comparison, 14 per cent of land is used for housing.In addition, cars spend only about 4 per cent of the time in motion, according to a recent study by government think-tank the Centre for Liveable Cities, and the Urban Land Institute, a US-based research organisation.Mr Khaw also pointed out that car-lite cities tend to be more liveable than car-centric ones, where streets are designed for cars."In terms of urban design, pedestrians are effectively afterthoughts, compared to the car," said Mr Khaw. 
8d101e40842cfde6ebc1a53d34c59313	Football: Portugal extend Santos deal to 2020 (AFP) - Coach Fernando Santos has extended his contract with Portugal until 2020 after leading them to a shock Euro 2016 title, Portuguese football bosses said on Tuesday.The 61-year-old, who has been in charge since September 2014 and masterminded a huge reversal in fortunes, guided Portugal to their first major international tournament win despite having to do without Cristiano Ronaldo for most of the final against hosts France earlier this month.His new deal takes him through the 2018 World Cup in Russia and to the next European Championship."The new contract between the FPF and Fernando Santos will be in force until the Euro 2020," the Portuguese Football Federation (FPF) said in a brief statement.Santos built his career with top clubs in Portugal - Benfica, Sporting Lisbon and Porto - and in Greece, as well as coaching the Greek national side. 
9fdec329d5d6552f812794874df3987f	Acronis launches Backup 12, a comprehensive enterprise backup solution SINGAPORE - Acronis today announces Acronis Backup 12, a new enterprise backup solution that gives businesses the ability to preserve company data across multiple cloud IT environments, in addition to physical and virtual systems on their premises.The software also offers data protection for mobile devices and computers running on multiple platforms, including Apple iOS, Android, Linux and Microsoft Windows.Unlike traditional backup solutions that protects data on devices and servers, Acronis Backup 12 extends the coverage to virtual environments, mobile devices and cloud platforms, including those operated by Amazon and Microsoft.Developed partly in Singapore, Acronis Backup 12 lets IT managers control the location of the company's data from a singe device using a Web-based management console. They can also migrate data and applications between different platforms using the software.In the event of a data loss, IT managers can choose from a number of recovery options, including file, e-mail and database recovery."With Acronis Backup 12, businesses get the complete protection required in this new digital world with the ability to control their data no matter where it resides," said Acronis co-founder and chief executive Serguei Beloussov.Acronis Backup 12 is available now from over 20 local Acronis resellers.vinchang@sph.com.sg 
908dba9f3e8dbabf5cfbc65268e89ce	COE premiums finish higher at second tender for July 2016 SINGAPORE -  Certificate of Entitlement (COE) prices finished higher in the second round of bidding in July on Wednesday (July 20).Premiums for Category A - cars up to 1,600cc and 130bhp - went up from $52,301 to $53,000.COE prices for Cat B - cars above 1,600cc or 130bhp - also increased, going from $56,089 to $57,508.For the open category, Cat E, which can be used for any vehicle type but ends up mainly being used mostly for bigger cars, COE prices rose, from $56,002 to $57,501.Motorcycle premiums ended higher, going from $6,012 to $6,302.COE premiums for goods vehicles and buses saw a jump, from $47,889 to $49,890.Source: Land Transport Authority 
2407944051f1cbfa78c5da7465de0f71	Pretty Woman director Garry Marshall dies LOS ANGELES (AFP)- Hollywood director, producer and comedy giant Garry Marshall died on Tuesday (July 19) at the age of 81, leaving a legacy that includes Happy Days, Pretty Woman and countless other iconic hits.The mogul died of pneumonia after suffering a stroke in hospital in the Los Angeles suburb of Burbank, according to his publicist.Directors Guild of America president Paris Barclay led tributes to Marshall, hailing his gift for storytelling which "brought joy, laughter and an enormous, beating heart to every screen, large and small"."It was an honour, and a delight, for all of us who had the pleasure of serving alongside of him," Barclay said.Born in New York to a dance teacher mother and film director father, Marshall got his showbiz break in the 1950s, writing jokes for programmes including The Tonight Show With Jack Paar.His first big TV hit was The Odd Couple, and he went from strength to strength, creating iconic 1970s sitcom Happy Days and introducing Robin Williams to the world through Mork And Mindy.Marshall began writing and directing feature films in the 1980s, and was the creative force behind cult hit Beaches (1989). He is perhaps best known for kick-starting the career of Julia Roberts with 1990's Pretty Woman and also made a star out of Anne Hathaway in The Princess Diaries (2001).The multi-talented Marshall was also known as an actor, starring in A League Of Their Own and taking several TV roles in the 1990s. His last three directing credits - star-studded ensemble comedies Valentine's Day (2010), New Year's Eve (2011) and this year's Mother's Day - were panned by critics but Marshall got the last laugh, scooping healthy box-office numbers."I got killed on the last one, but it made $146 million worldwide," he told The New York Times, reacting to excoriating reviews of New Year's Eve.Tributes from Hollywood were led by actor Henry Winkler - Arthur "Fonzie" Fonzarelli in Happy Days - who tweeted: "Thank you for my professional life. Thank you for your loyalty, friendship and generosity."Marshall is survived by his wife of more than half a century, Barbara, three children and six grandchildren. 
8e3a2fe22bafbecdfb8979ec041d9fda	Twitter announces ban on writer Yiannopoulos after online abuse of Ghostbusters star Leslie Jones SAN FRANCISCO (BLOOMBERG/REUTERS) - Twitter promised to strengthen its rules and procedures in order to curb targeted abuse against users, beginning with a ban against Milo Yiannopoulos, technology editor for the conservative news website Breitbart.Known by his Twitter handle @Nero, Yiannopoulos, 32, is accused of leading an online campaign of racial and sexual taunts against Leslie Jones, 48, who appeared in the Ghostbusters remake last week. The film and its stars have come under fire on the Internet for months after it was first revealed that the reboot of the 1984 film would feature an all-female cast.On Monday evening, she quit using Twitter with a final message of exasperation. "I leave Twitter tonight with tears and a very sad heart," she tweeted. "All this 'cause I did a movie."Twitter has long come under criticism for not doing enough to police abusive behaviour on the often-freewheeling messaging service. Other celebrities have taken issue with abuse on the site, including actress Lena Dunham, who said last September she had hired someone to tweet on her behalf because it was no longer a "safe space" for her."No one deserves to be subjected to targeted abuse online, and our rules prohibit inciting or engaging in the targeted abuse or harassment of others," a Twitter spokesman said on Tuesday (July 19) in a statement."Over the past 48 hours in particular, we've seen an uptick in the number of accounts violating these policies and have taken enforcement actions against these accounts, ranging from warnings that also require the deletion of Tweets violating our policies to permanent suspension."Yiannopoulos, who had more than 338,000 followers on Twitter, responded on Breitbart, saying Twitter's actions violated the right to free speech. "With the cowardly suspension of my account, Twitter has confirmed itself as a safe space for Muslim terrorists and Black Lives Matter extremists, but a no-go zone for conservatives," he said. "This is the end for Twitter. Anyone who cares about free speech has been sent a clear message: you're not welcome on Twitter."Jones had shared some of the racist tweets targeted towards her, many of which compared her to an ape. User YellowArmedImposter wrotes: "Your Ghostbusters isn't the first to have an ape in it," which she shared with the comment: "I just don't understand."Over several tweets, Jones, who is also a regular cast member on Saturday Night Live, also publicly pondered about what would prompt people to "spew hate"."I used to wonder why some celebs don't have Twitter accts now I know," she wrote in one tweet. In a separate post, she added: "Twitter I understand you got free speech I get it. But there has to be some guidelines when you let spread like that."In any case of blocking a Twitter user, the decision is subjective, after review of user reports sent to the company about abusive behaviour. Yiannopoulos' supporters are saying Twitter's actions show an anti-conservative bias, and are unearthing controversial tweets that did not get blocked.Making Twitter safer from those who harass and make threats is one of Twitter chief exective Jack Dorsey's top priorities for the year, and he has vowed to get tougher on trolls. Now, Twitter says it will take a closer look at how it polices abusive behaviour."We know many people believe we have not done enough to curb this type of behaviour on Twitter. We agree," a Twitter spokesman said."We are continuing to invest heavily in improving our tools and enforcement systems to better allow us to identify and take faster action on abuse as it's happening and prevent repeat offenders."Twitter would seek to reduce "the burden on the person being targeted", he said. "We'll provide more details on those changes in the coming weeks." 
b5287c7567a02ddf4460c6479527c6a5	2 men charged for failure in duty of care, non-compliance with pet farm licensing conditions: AVA SINGAPORE - Two men will be charged after failing to care for dogs in their charge and not complying with animal licensing conditions, the Agri-Food & Veterinary Authority (AVA) said on Wednesday (July 20).Low Chong Kiat, 43, is suspected of abandoning 18 dogs in March this year.He will be charged in court with 49 counts "related to failure in duty of care and non-compliance with dog licensing & control rules", said AVA.The 18 dogs were cared for and rehomed by animal welfare groups, including Voices For Animals, Animal Lovers League, and SPCA Singapore.AVA also conducted a surprise inspection at The Animal House Kennel 7 in March.The agency found several dogs that were in "bad welfare conditions"."No proper veterinary treatment were provided to these animals," it said in a Facebook post on Wednesday.The suspect - Tan Guo Wei - will be charged in court with nine offences related to "failure of duty of care" and for not complying with pet farm licensing conditions, AVA said. 
52f722482f28a3679b4b0aa08d1148c	Fourth suspect charged for involvement in DHL parcel scam SINGAPORE - A 23-year-old man was charged on Wednesday (July 20) for his alleged involvement in a DHL parcel scam.Moi Chee Hou, a Malaysian, is accused of receiving $30,100 in his bank account, knowing it had been stolen by a person named "Alvin".He is the fourth person charged so far in relation to a string of DHL parcel scams.The police said they received a report on July 4 from a 32-year-old woman who said that she had received a call from an unknown person who claimed to be working for DHL.She was told that her parcel contained illegal goods and had been detained by the Chinese Customs.The call was then transferred to another person whose number was reflected in the woman's caller ID as "999", and the person identified himself to be from the police.The woman was asked to provide her Internet banking credentials, and she later discovered that about $36,000 had been transferred to an unknown bank account.Police believe the suspect, Moi, to be involved in at least five other similar cases in which the victims had suffered losses amounting to a total of about $90,000.His case will be mentioned again next month. Bail was not granted.The maximum punishment for dishonestly receiving stolen property is five years' jail and a fine.Last week, the police arrested three men, aged between 21 and 22, for their suspected involvement in the same parcel scam, in which a trio allegedly tricked an elderly woman into transferring $50,000 to them.In that case, the woman was told her parcel containing illegal goods was detained by the Chinese Customs.The caller then threatened her with legal action and instructed her to transfer money to an unknown local bank account so that the authorities would not pursue the matter.Out of fear, she transferred a sum of $50,000 to the bank account.The police managed to establish the identity of the 21-year-old suspect who had withdrawn the money from a bank.Officers arrested him at Ang Mo Kio Hub the same day. The two other suspects were also arrested at Tuas on the same day.The police has urged the public to take precautions when they receive unsolicited calls, especially from unknown parties.It said in June that more than $4 million had been lost by victims of phone scams since March, and more than 50 reports had been received over the same period. In most cases, the callers use the same modus operandi, it said.A spokesman for DHL said in June that it had received more than 200 reports daily regarding the scam, after being alerted to it in early April. It has filed a police report. 
73854c5fe4b819e3b4e89b3579b17d0	Actress Michelle Chen sails on white boat for romantic Beijing wedding ceremony BEIJING - Taiwan star Michelle Chen emerged on a white boat for her wedding ceremony with Chinese actor Chen Xiao on Tuesday night (July 19).The wedding venue, Yanqi Hotel, sits on the Yanqi Lake outside Beijing's city centre.It was a scene the ethereal Little Dragon Girl, the Xiao Long Nu character Michelle Chen played on the 2014-5 TV series The Romance Of The Condor Heroes, would likely approve of.As wedding guests threw flower petals amid dry ice smoke, the bride sailed down to meet her beau, who was waiting on the hotel banks. Music from the Detective Conan manga series which Chen Xiao watches every night, played.The actor, who played her swordsman lover Yang Guo in the Condor series, wore a black Dolce & Gabbana suit while his bride, 33, donned a white Alberta Ferretti gown.During the rings and vows exchange ceremony, he wiped away her tears, saying: "As I always say before I board a plane, I will love you forever."The pair, who wed in China on July 5, exchanged kisses when they met the press later. Chen Xiao, 29, said his wife's pregnancy is an accident, as they had planned to wed a year after he proposed last September.Guests included director Peter Chan and wife Sandra Ng, actresses Joey Yung, Miriam Yeung, Liu Shishi and Ariel Lin and actors Joseph Cheng, Tong Dawei and Wilbur Pan.The pair donned traditional costumes earlier in the day for the Chinese wedding ceremony.Michelle Chen, of 2011's You Are The Apple Of My Eye fame, wore an orange bridal kwa from Chinese designer Guo Pei, while he was in a blueish one, also from Guo Pei.Hong Kong actress Gillian Chung was one of the bridesmaids, and the groomsmen included Zheng Guolin, who played Guo Jing in the Condor series. 
b0e82612ef69deb812e5fd1b6d8b4c62	Automation and advanced manufacturing a catalyst for foreign firm investments here SINGAPORE - Singapore is still the choice location for foreign firms to grow their regional presence and operations, as the government's focus on manufacturing automation becomes the catalyst for further investments.Among them were Pilz, a German automation and industrial safety firm that opened their Southeast Asian headquarters in Singapore on June 30.The new headquarters will hire 25 staff to enable direct services to regional customers. It is based here because Singapore is a good fit for what the firm stands for, chief executive Renate Pilz said."Both (Singapore and Pilz) believe in long-term planning including the need to protect invention and innovation, value the importance of research and development and skills development of the people," she said during the headquarters' launch.She added: "Singapore's integrity, quality, reliability, productivity, rule of law and enforcement of intellectual property rights have strengthened our belief that we were right in our decision to establish the Southeast Asian subsidiary here."Aside from headquarter functions, Pilz is also looking to set up an engineering design centre here in three years.For Singapore, these investments will complement the national push to grow advanced manufacturing through automation technology, which was one of the key thrusts highlighted by Budget 2016, with a S$400 million package introduced to support company adoption.Economic Development Board director for cities, infrastructure and industrial solutions Fong Pin Fen said: "As Singapore and regional markets look to transform our manufacturing activities, Pilz is able to export safety solutions integrated with the latest manufacturing technologies. This will give companies the confidence that these new and emerging technologies are safe to adopt."Pilz's announcement followed the move by Kimberly-Clark early last month to expand their manufacturing lines at its Tuas plant with automated capabilities.Speaking at the consumer product giant's plant expansion ceremony, Minister for Trade and Industry S Iswaran said these efforts "are in line with (Singapore's) national productivity drive.""We will continue to partner the industry to train and prepare our workforce to take up new opportunities in advanced manufacturing," Mr Iswaran added.whwong@sph.com.sg 
2d3ee55b6ad66fd3f59024969d8045d4	New national action plan to unite Singapore's efforts against cybercrime SINGAPORE - A national workplan to toughen Singapore's fight against cybercriminals was announced on Wednesday (July 20) by Home Affairs and Law Minister K. Shanmugam.Amid a growing threat of cybercrime worldwide, the National Cybercrime Action Plan will set out a coordinated approach by the Government to detect and disrupt illegal online activities, and create a secure online environment, he said."The reality is that the more connected we are, the more vulnerable we become to cybercriminals. It's a growing, evolving threat that does not recognise national borders," he added."It goes beyond financial loss to include drug trafficking, child pornography and many other illegal activities. So what we have seen is just the tip of the iceberg and cybercrime will only grow around the world."Mr Shanmugam was speaking at the opening of the RSA Conference 2016 Asia Pacific and Japan held at Marina Bay Sands Expo, where hundreds of regional experts in information security will be expected to gather over three days.A key tenet of the plan will be to educate the public, especially vulnerable groups such as students and the elderly, to stay safe in cyberspace.It includes a revamp of the police's Scam Alert website into a one-stop self-help portal that will be live from Wednesday (July 20). It will contain information on the latest scams and links to major online e-commerce platforms for the public to get assistance.Upcoming plans will also include strengthening industry and academic partnerships here and overseas. For instance, the Ministry of Home Affairs (MHA) is currently working with the private sector to develop customised malware analysis tools. This will enable cybercrime investigators to carry out case assessments effectively.A new initiative between the MHA and Temasek Polytechnic called the Temasek Advanced Learning, Nurturing and Testing Laboratory (Talent Lab) will also allow students to develop and test innovations in cybersecurity.Law enforcement agencies will also tap on technology to enhance investigation capabilities as well as train officers to handle sensitive data to combat cybercrime. The Digital Evidence Search Tool, which is developed by the police, will be able to automatically process huge amounts of data for digital evidence.The ministry will also expand the curriculum in its Cyber Security Lab facility to cover topics such as digital forensics and malware analysis.To ensure that laws remain relevant in dealing with traditional crime committed in the digital world, the criminal justice framework will also be strengthened. This will include amending the Computer Misuse and Cybersecurity Act. 
55d5edf3306821042f67b425a2bce602	Paralympics: Singapore include 2 more athletes for Rio Games SINGAPORE - Two more athletes will represent Singapore at the Rio Paralympic Games in September, bringing the total number of Team Singapore athletes to 12.Asean Para Games (APG) silver medallist Suhairi Suhani will compete in the long jump event, while Syahidah Salim, who won gold at last year's APG, will be the Republic's first archer at a Paralympic Games.Said Syahidah in a statement: "I'm truly ecstatic that I have been selected to represent Singapore for such a prestigious game like the Paralympics."Though I am new to the competition scene, I will do my best at the Games."Singapore will be represented in six sports at the Rio Paralympic Games - archery, athletics, boccia, equestrian, sailing and swimming.The Games will take place from Sept 7 to 18. 
293ccfa1046f61bdc76a01bca623a335	Covered walkway damaged by lorry crane in Bukit Batok SINGAPORE - A covered walkway in Bukit Batok was damaged after a crane lorry ran into it on Wednesday (July 20).The Singapore Civil Defence Force (SCDF) said that it was alerted to the incident between Block 504 and Block 506, Bukit Batok Street 52, at 2.57pm.No SCDF assistance was required as there were no injuries, it added.Photos posted online showed red tiles that fell off the roof of the walkway and were scattered on the road.It appeared that the crane boom was not lowered when the lorry drove under the walkway.There was a similar incident last month, when a lorry with an attached crane crashed into a covered walkway at Bukit Batok Avenue 6 on June 17.The walkway toppled and crushed a car.  
269e45645f5b4a1cb4bb65fdc99033b1	Singapore Press Holdings appoints NOL executive director Ng Yat Chung to its board SINGAPORE - Media group Singapore Press Holdings (SPH) has appointed Mr Ng Yat Chung as an independent director to its board with effect from August 1.Mr Ng, 54, is currently the executive director of Neptune Orient Lines (NOL), a position he has held since June 9.He was previously NOL's group president and chief executive officer designate from May 1, 2011 to Sept 30, 2011.Mr Ng will be a member of the board risk committee.He had held different portfolios with Temasek Holdings between 2007 and 2011, after holding various positions with the Ministry of Defence, including as the Chief of Defence Force from July 2003 to April 2007.Mr Ng, 54, graduated with Honours in Engineering from University of Cambridge in1983.He went on to obtain three Masters degrees - Master of Arts (Mathematics) from Cambridge University, Master of Military Art and Science (General Studies) from Command & General Staff College, USA, and Master of Business Administration from Stanford University.Besides SPH, Mr Ng serves as chairman of the board of trustees with the Singapore Institute of Technology. 
5c7c14a3eecdb608eb3e17553264828	UK unemployment declines below 5% for first time since 2005 LONDON (BLOOMBERG) - The United Kingdom labour market showed continuing strength ahead of the country's decision to vote to leave the European Union.The unemployment rate fell to 4.9 per cent in the three months through May, the lowest since the third quarter of 2005, the Office for National Statistics in London said on Wednesday. Economists in a Bloomberg survey had expected the rate to stay at 5 per cent. The number of people in work rose 176,000, the most this year, to a record 31.7 million.There was a mixed picture from wage data, with basic pay growth unexpectedly slowing to 2.2 per cent from 2.3 per cent. Total earnings increased 2.3 per cent, up from 2 per cent.All the data were collected before June 23, meaning they don't reflect any impact on the economy from the Brexit vote. With measures of consumer and business sentiment weakening since the referendum, Bank of England officials are debating whether they need to provide support with a fresh round of stimulus.Key to policy makers' deliberations will be the outlook for the labor market and its implications for inflation. The BOE's Monetary Policy Committee said last week that wage growth had "picked up somewhat in the months ahead of the referendum." Official Martin Weale this week cited strengthening wages, along with weak productivity, as perhaps an argument against cutting interest rates.Joblessness in the UK dropped by 54,000 to 1.65 million in the latest three months. In May alone, the jobless rate was at 4.8 per cent.  Jobless benefits, a narrower measure of unemployment, rose 400 in June and the rate was at 2.2 per cent. In May, claims increased 12,200 instead of the 400 drop previously estimated. The ONS said the revision was largely due to data on universal credits. 
b28e37b79a2295a163077dcd3368aaa5	Basketball: Sport Singapore partners NBA for Jr NBA programme SINGAPORE - The Jr National Basketball Association (NBA) will make its debut in Singapore next week and 15 participants will have the opportunity to embark on an unique overseas NBA experience - as part of the inaugural Jr NBA Singapore All-Stars - together with fellow Jr NBA All-Stars from South-east Asia later in the year.A collaboration between the NBA and Sport Singapore announced on Wednesday (July 20), the Jr NBA, which complements programmes offered by the ActiveSG Basketball Academy, will kick off on July 27 with a coaches training session to develop local coaches involved in the programme. An open coaches workshop will be held at Pasir Ris Sport Hall on July 29, followed by an open clinic for boys and girls at Sengkang Sports Hall on July 30, and an open clinic at the Choa Chu Kang Sport Hall on July 31.The regional training programme, comprised of six training sessions to determine the top 200 boys and girls ages 10 to 14 who will be chosen to participate in the national training camp following a series of skills and character assessments, will be conducted from August through September.The national training camp, a three-day intensive training camp from Sept 9 to 11, will be attended by a current or former NBA player, feature NBA Cares community outreach, and culminate with the selection of 15 participants who will be named as the inaugural Jr NBA Singapore All-Stars.Sport Singapore chief executive officer Lim Teck Yin said: "The partnership with the NBA speaks to our commitment to developing high quality programmes for Singaporean youth to learn and grow through sport. The Jr. NBA programme gives us access to curriculum and methods for coaching and junior player development that will enable the ActiveSG Basketball Academy to develop an edge in nurturing basketball enthusiasts. We look forward to working with the NBA to hone our expertise, raise excitement in the basketball calendar, and add value to the Singapore basketball ecosystem."The Jr NBA is currently being conducted across South-east Asia in Indonesia, Malaysia, Philippines, Thailand and Vietnam. Participants are trained in the fundamentals of basketball and learn the importance of the Jr NBA's core values, including sportsmanship, teamwork, a positive attitude, and respect. To date, the programme has reached more than 1.5 million kids, parents and coaches across South-east Asia through camps, clinics, and NBA Cares community outreach activities, and aims to reach five million kids by 2020.The programme is free and open to players between five and 14 years old. Players between the ages of 10-14 will be eligible for top selection during the regional training programme and national training camp.Registration for the coaches workshop is now open through the ActiveSG website at www.myactivesg.com, while registration is available for the open clinics and regional training programme for boys and girls through www.jrnbasingapore.com. Fans can follow the programme on the official website at www.jrnba.asia/singapore and on Facebook at www.facebook.com/jrnbasingapore. For all things NBA, visit www.nba.com. 
72b2eef05257a20857465ac6d27f545c	Pet grooming school owner charged with abandoning 18 dogs, keeping 28 without license SINGAPORE - A 43-year-old owner of a pet grooming school allegedly abandoned 18 dogs island-wide in March, after being told by the authorities that he could not keep the 30 dogs in his shop following complaints from neighbouring establishments about noise.He left the 18 dogs, mostly poodles, poodles crosses and malteses, in various places - such as an industrial park in Yishun, and in Tampines, Sengkang and Upper Serangoon - where he thought people would find and adopt them.On Wednesday (July 20), Low Chong Kiat was charged with a total of 49 counts of contravening the Animals and Birds Act.The owner of Prestige Grooming Academy, located at 52 Chun Tin Road, faces 28 charges of keeping the dogs without a licence; 18 counts of abandoning dogs; two charges of failing to ensure the dogs were protected from and rapidly diagnosed of injury or disease; and one count of keeping the 30 dogs in a place that is not a dog farm, without permission from the Agri-Food and Veterinary Authority (AVA).One of the dogs, an unsterilised female shih tzu, was found with dental issues, skin problems and corneal damage in the right eye. It had to be treated for scabies, ringworms and erlichiosis, a bacterial illness transmitted by ticks.Another dog, an unsterilised female maltese, was found without teeth and had a broken lower jaw. It also had skin problems, and had to be treated for scabies, ringworms and erlichiosis.Low is also the owner of Marine and Pet Image, a pet shop.Low, who did not have a lawyer, did not enter a plea to his charges. The case will be mentioned again on Aug 4.If found guilty, he faces a fine of up to $40,000 and up to two years' jail, for each charge of abandonment and for failing to ensure that the dogs were protected from and rapidly diagnosed of injury or disease.The maximum punishment for keeping dogs over three months of age without a license, and for keeping more than three dogs in a place which is not a dog farm without AVA permission, is a $5,000 fine.In the same court, a 28-year-old dog farm owner was also charged with with nine counts of contravening the Animals and Birds Act.Edwin Tan Guowei, who owns The Animal House, is accused of failing to ensure that eight dogs at a kennel in Pasir Ris were protected from and rapidly diagnosed of diseases or injuries.One of the dogs, a male unsterilised pomeranian, had corneal swelling in the right eye and was blind in its left eye, which was shrunken.Another, an unsterilised male husky, had muscle wastage and open wounds on its left hindleg and posterior.Tan also allegedly failed to comply with the conditions of his AVA dog farm licence.Tan, who did not have a lawyer, did not enter a plea to his charges. A pre-trial conference has been fixed for Aug 17.He faces a fine of up to $40,000 and up to two years' jail, if found guilty of failing to ensure that his dogs were protected from and rapidly diagnosed of injury or disease.If found guilty of failing to comply with his dog farm license conditions, he faces a fine of up to $10,000 and up to one years' jail. 
7b1024b68d471aa7defd3e0141d0edf4	MMA: Lesnar's in-competition sample also tested positive, says UFC (REUTERS) - Brock Lesnar has tested positive for an unnamed substance in an in-competition sample taken on the night of his UFC 200 heavyweight victory over Mark Hunt on July 9, the Ultimate Fighting Championship (UFC) has said.The 39-year-old had earlier tested positive for the same substance in an out-of-competition sample taken on June 28."The US Anti-Doping Agency (Usada) has informed Brock Lesnar that his in-competition sample collection... at UFC 200, has tested positive for the same substance as his previously announced out-of-competition collection on June 28, 2016," the UFC said in a statement.UFC added that Usada would handle the appropriate adjudication of this case.Lesnar could be banned for two years from the UFC and could also face sanctions from both Usada and the Nevada State Athletic Commission. 
90cd2e1714630dbe0873e6896b78920c	From The Straits Times archives: Fitness clubs that called it quits SINGAPORE - Gyms and other fitness clubs have become increasingly popular among Singaporeans, especially with the opening of more round-the-clock gym operators. For instance, international gym operator Virgin Active has made bold plans to expand, pumping in up to $100 million and open eight to 10 more clubs.However, some operators have closed down after struggling with financial and manpower difficulties, leaving many gym members in the lurch.With gym chain California Fitness becoming the latest casualty with the closure of all its outlets, we look at some fitness clubs that had to bring down the shutters in recent years.Trouble started brewing as early as July 15, 2016, when California Fitness shut all 12 of its Hong Kong outlets after chalking up millions of dollars in debts. It is estimated that the firm owes more than $23 million in rent and other operating costs.Subsequent closures of its Singapore outlets at Republic Plaza on July 16 and its two remaining outlets on Wednesday were done with immediate effect.It was revealed that the outlets were closed because the owner, JV Fitness, lacked the finances to keep operations running.READ MORE HEREClosure of four of its outlets at Tanjong Pagar, Raffles Place, Marine Parade and Clementi have left many members of women's gym Vivafit feeling worked up and seeking compensation in March, 2016.Two of its franchise branches are still open.The club, which had run out of money and filed for bankruptcy on March 22 was also plagued with manpower problems as it tried to expand.It has since looked into possible solutions, such as reopening one or more gyms under a different management or finding alternative locations for members to go to.READ MORE HEREClosure of one of its two gym outlets in October 2015 - a 15,000 sq ft gym in Knightsbridge mall in Orchard - left many members disgruntled. It was closed to make way for Singapore's first Apple Store.In December 2015, seven weeks since its closure, members have yet to receive any news of compensation.Many are afraid that the remaining outlet, the Asia Square gym, will become more crowded as a result, causing membership to fall in value.READ MORE HEREThe yoga studio at Penang Road in Dhoby Ghaut reportedly closed without prior notice in July 2015.It claimed that it was undergoing renovations but members noticed students and instructors leaving in the months leading to its closure.Checks online have shown that it is now permanently closed.READ MORE HEREThe unexpected closure of Sky Fitness at HarbourFront in March 2015 left the gym with a $3.8 million debt owed to its members, banks and other stakeholders and close to 700 members being affected.Members were not hopeful of getting their money back as Sky Fitness would have to first pay all their major creditors.Opened in 2006, telltale signs of trouble were present in months leading up to its closure when staff were not paid their salaries on time and rumours swirled that it was ceasing operations.READ MORE HERE 
16a2dc3ff40bc2c24e613a0030b585ec	Temasek makes offer to buy out SMRT at $1.68 per share SINGAPORE - Singapore investment firm Temasek Holdings has made an offer to buy over and take SMRT private at $1.68 per share.If successful, this means the rail and bus operator will be delisted from the Singapore bourse.The offer price is a premium over the company's last share price of $1.545.Temasek owns 54 per cent of SMRT, which is valued at close to S$2.4 billion.The news comes after the government announced last Friday that it will take over all operating assets of the North-South, East-West and Circle lines, as well as the Bukit Panjang LRT Line, from SMRT for S$1.06 billion. This is the net book value - or current value - of the assets, plus GST.In a statement, Temasek and SMRT said they accept the New Rail Financing Framework (NRFF), as part of a regulatory transition.However, "there remain significant business risks and challenges, which are beyond the control of SMRT".SMRT is expected to face challenges - even under the new framework - with costs and uncertainties associated with an ageing and expanded network, the statement noted.SMRT will also need to focus on delivering on existing and new multi-year programmes to support an ageing and expanded network , including the need to deliver a higher order of rail reliability and service in line with the heightened Maintenance Performance Standards to be determined by the LTA"Privatisation will provide SMRT greater flexibility to focus on its primary role of delivering safe and high quality rail service, without short term pressures of being a listed company, in the midst of its transitionto a new regulatory framework under the New Rail Financing Framework, " the statement said.The deal has been structured as a scheme of arrangement.This offers more certainty to a potential buyer, who will get all or none of the company.Most takeover bids are made through a general offer, which does not guarantee a 100 per cent stake even if the buyer gains majority control.For Temasek's bid to succeed, a majority of shareholders present at a meeting have to vote for it. These shareholders will have to hold at least 75 per cent of the value of SMRT shares held by all shareholders present at the meeting.Credit Suisse is advising Temasek on the deal, while Bank of America Merrill Lynch is advising SMRT.A trading halt of SMRT's shares was called last Friday, and trading will resume on Thursday. 
