POST_ID	POST_TEXT
10153659324007115_10153659682367115	Please la,people lost one finger, just one day mc \'outstanding\' if no money don\'t employ workers and don\'t make shame to our country!!! To this workers go to Mom they will help you for this !!!! Don\'t scary sure this company is going down, if Mom going to Investigate this case !!!!!
10153659324007115_10153659492822115	Omg does loosing 1 finger warrant i day MC  How the doc got his license  The doc wants to take side with the employer its fine (it\'s his problems )or thinks that the FT purposely injured himself to claim insurance  Let the authorities to investigate but the doc who give 1 day MC for this kind of injuries haha it\'s a just stupid
10153659324007115_10153659485497115	Why should doctors listen to such irresponsible employer. Should just report to relevant authorities and make sure the employer or his whole company close down.
10153659324007115_10153659689812115	I agree with this! Even if a staff is entitled with 14 day medical leavr that they can use, this empler show blackfaces when a staff take MC and worst is that it will have an minus effect from your perfomance! We cant force force people whos not fit!
10153659324007115_10153659451407115	For those who suspected them to do this to gain sympathy, claim insurance etc ... May you be judged on the same measure as you give to others
10153659324007115_10153659370152115	As the level of literacy rates grow, humanity slows. Morals, ethics and values are words used loosely but not practised. Educated fools.
10153659324007115_10153659364512115	Wah lau! Kena diarrhea also get more MC than that. Jialat.
129011692114_10153659324007115	The tip of shipyard worker V. Anbazhaga\'s right index finger was crushed by falling metal last September. He was given just a day of medical leave.   Why? Social workers say some doctors \'take instruction\' from employers, who want to keep their safety record clean and avoid higher insurance premiums.
10153659305177115_10153659343137115	Please people, don\'t stir hate and anger. At least the breakdown is getting more reliable.. i mean more or less we can reliably expect breakdown. Better than being surprised right.
10153659305177115_10153659322417115	We become numb mode already. Thank you SMRT. Pls change the tagline from Moving People, Changing Lives to Screwing People, Disrupting Lives!
10153659305177115_10153659387272115	This is no more "breaking news". It every now and then news.
10153659305177115_10153659620137115	More Breakdowns BUT More Reliable!!!  Thank you, to our wonderful Transport Minister, without whom, Singaporeans would never understood how efficient our world-class train services are.  By the way, that was BRILLIANT of the emergency button only works if the train had already stopped... Spectacular!!
10153659305177115_10153659614792115	Hmm... Aft moving hse these few days I will b taking train daily for my up coming work... If it\'s gg to breakdown Soo often wad m I suppose to do? E buses will take ages to reach... 😱 hope SMRT can have a gd Chk of all e tracks, trains etc so we can have a peaceful mind to travel again..
10153659305177115_10153659348952115	Where is the IB troll who will tell ST to stop reporting mundane news that drive oppies and keyboard warriors to trash talk about the pap?
10153659305177115_10153659394767115	We have a bunch of high paying ineffective people , from the TOP all the way down , when will they get sacked ?? A lot of talk but no remedy, and happily opening new lines, this is the biggest joke in Singapore
10153659305177115_10153659369462115	These plm has been happened fm few years!why still can\'t resolved and affect our daily life,fm LTY to KBW still no improve,Hw to be the first world country.No just talk only.
10153659305177115_10153659583692115	Am not affected but affected by the Ministers who still in hiding after the AGO lapses finding.
10153659305177115_10153659637277115	even in japan where a country that is prompt to earth quake does not see such frequent in their transport system...it only happens in SG land. So dont be surprise by such COMMON breakdown.
10153659305177115_10153659369312115	Thank heaven that North breakdown, West breakdown and I\'m at East. But I\'m still inside a train, better don\'t speak too soon.
10153659305177115_10153659374942115	Must be the getting ready to transport brothers from the netherworld lar. Anyway what is new with these breakdowns anyway? First world country so must have world class breakdown oso mah.
10153659305177115_10153659678542115	Certainly warranted to be called "Breaking News"......for Breaking Down News indeed and literally.
10153659305177115_10153659330612115	Singapore Malfunction Regularly Transportation. ( SMRT)...really live up to it\'s name.
10153659305177115_10153659307967115	I am not affected but I am affected psychologically on the reliability of SMRT that convince me to switch to buses
10153659305177115_10153659615512115	Stay cool for it will be rectified in 13 years time. Don\'t worry
10153659305177115_10153659397282115	Situation is worse after $8 heart man took over...harakiri pls
10153659305177115_10153659309362115	we have become the technical terms experts after years of train breakdowns.
10153659305177115_10153659604832115	Time will come when trains breakdowns during peak periods will be as sure as sunrise.
10153659305177115_10153659438602115	Train is overloaded, becoz of the population overloaded too.
10153659305177115_10153659363407115	Just got out of the train in Joo Koon. Glad They are handing out free bottled water.
129011692114_10153659305177115	JUST IN: No train service between BoonLay and JooKoon due to a track fault, says SMRT. There is another track fault between Yishun and Woodlands. str.sg/4Syq  Do let us know if you have been affected.
10153659283042115_10153659309107115	But it isn\'t that fad in Japan kimono dress unless you are a geisha.
129011692114_10153659283042115	South Korean Kwon Mi Ru, 36, is mad about the hanbok, the traditional Korean dress. She has 60 such outfits - a hanbok for every occasion.
10153659269807115_10153659310192115	Another man who become another police statistics
10153659269807115_10153659356632115	Haig Rd?  Probably a druggy..
10153659269807115_10153659278392115	RIP
10153659269807115_10153659296627115	RIP
10153659269807115_10153659297137115	Rini Wee maneh😱😱
10153659269807115_10153659293172115	Nicholas Chen creepy
10153659269807115_10153659281652115	Edwin Koh Nur Sharmila
129011692114_10153659269807115	The police have classified it as an unnatural death.
10153659258632115_10153659263277115	Hear ye you naive simpletons, do not question the mighty NAC. They are building a world class, state of the art bin centre, the mother of all bin centres, one which would do the bin centre community proud. It is money well spent, so make sure you treasure this and marvel at this wonder. Stop questioning the NAC and instead be grateful that 880k was spent wisely.
10153659258632115_10153659319217115	I read a parody page somewhere which summed up this particular bin centre perfectly:  "This is Singapore\'s version of 1MDB: 1 Mighty Dust Bin!"  And of course it\'s pricey - many people needs to be paid for their "consultation". 😉
10153659258632115_10153659267532115	NAC totally missed the point here.   1. No one really cares how complicated it may be to build to justify cost.   2. Instead everyone will cry out when the consultation study is almost 100% of construction cost.   Ridiculous
10153659258632115_10153659294402115	410k is just consultant fees. Another 470k to actually build the bin centre. All in all, 880k just to extend a square box...yeah, complicated indeed! The consultants must be smiling.
10153659258632115_10153659278312115	Maybe we should make it a tourism spot. Let the world come to admire the world class bin centre.   Well, charge them $10 for each admission.   I am sure the world is dying to see this fascinating art piece.
10153659258632115_10153659273357115	"The National Arts Council (NAC) has defended the high fees paid to consultants of a centralised refuse collection project in the Civic District, saying it was "not a simple bin centre to build"."  "Responding, the NAC acknowledged and accepted that the cost assessment for building the centre should have been more robust."  these 2 statements are contradictory... if the high fees is justified because it is that complicated... then there should not be an issue with the "cost assessment" ... but saying that they should have been more robust at cost assessment means the fees are too high...
10153659258632115_10153659279432115	Rubbish people will build rubbish centre. Does the bin centre come with marble finishing, state of the art rubbish compactor or u can recycle rubbish from it?  Then it pays to recycle you rubbish people.
10153659258632115_10153659451307115	Feasibility study for bin centre? Isn\'t that part of the planing of the entire complex included in the already exorbitant architects fee? The bin centre should not be a separate contract, it\'s part of an architectural contract. Who are the idiots in the council?
10153659258632115_10153659292577115	😂😂😂, not a simple bin centre to build? But it only cost about 20% more than the design fees... NAC who are you trying too kid? Or is it a case of anyhow approve because ownself check ownself ?
10153659258632115_10153659310417115	Read what NAC says "Building the bin centre would improve operations and enhance the area\'s aesthetics..." 一派胡言 Rubbish words to justify the bin centre.   Brace yourself... Next up an even more sophisticated project with unprecedented complexity - The LOO of all loos.
10153659258632115_10153659366497115	Eer, where does the 880k come about??  The $410,000 it paid for a study on the project alone is nearly 90 per cent of the cost of actually building the bin centre, which was another $470,000.  It stated the ACTUAL cost of building (including consultancy fee) is $470k!
10153659258632115_10153659322352115	The NAC says that the project was awarded as a whole not a stand alone bin centre only then shouldn\'t it be a small part of the entire cost? In any logical thinking end users nowadays who are very street smart and well trained how can this thing happened?
10153659258632115_10153659306337115	Does NAC has so much rubbish daily that it need to spend 880k for a bin centre?? Because it\'s taxpayers money, doesn\'t mean you can spent it anyway you like. Really disappointed.
10153659258632115_10153659513037115	I think many people missed the other point on why a bin centre\'s building cost alone is $470k? What kind of materials and difficult construction work was done for the cost to be so high.
10153659258632115_10153659312497115	"...it said on Government website Factually, which aims to correct misinformation posted online."  I feel repulsed that the defence was posted on this government-run Factually site, as if we people were "misinformed" regarding the high costs of constructing this bin centre.
10153659258632115_10153659403682115	A bit too high class  I though a simple squarish building with similar colour code will do.  I think now visitors will be interested to visit the "Bin Centre"
10153659258632115_10153659455157115	Consultant fee Justifiable? What? Like what? Never build rubbish bin centre before or never hire consultant before? What kind of consultancy cost this much? Even if you didn\'t compare, you should at least do the research and find out the rates! Wasting tax payers money is simply no go!
129011692114_10153659258632115	"Not a simple bin centre to build", says National Arts Council, which defended the $410,000 fees it paid for a study on the project. The cost of actually building the bin centre? $470,000.
10153659235292115_10153659273432115	This makes me so sad 😓. He clearly loved his Son - but couldn\'t cope with the stress of being alone. Poor little one RIP
10153659235292115_10153659277902115	Poor poor man and his family. Depression is a terrible illness. Must remove the stigma of mental illness and seeking help for it.
10153659235292115_10153659508227115	His own poor family must be so traumatised already with losing the little boy under such circumstances. Hopefully the court is lenient and he gets all the moral  support he needs from family & friends
10153659235292115_10153659324227115	This is so sad and depression is an illness that needs to be looked into further it drives confusion and it\'s sad that his son is caught in between. The poor angel. With any divorce the kids are the first to suffer.
10153659235292115_10153659512092115	AMDK researched on how to kill son: Poor guy, couldn\'t cope with stress, heart goes out to him  Sinkie researched on how to kill son: Psycho loser, maniac, must lock up, castrate anf throw away key
10153659235292115_10153659264397115	Depression really mess with the mind.
10153659235292115_10153659652862115	Poor boy you died because of your parent\'s conflict. May you find eternal peace now.
10153659235292115_10153659552262115	Man! He is so damaged. But still, if he is a local, he will be charged for murder. Hmm.. 🤔
10153659235292115_10153659282632115	Shud have just jumped when he could , now he\'s gonna get hanged after a 5yr stay in prison
10153659235292115_10153659589092115	As a father, he have guts to killed his son, but scared to kill himself. Such a sick man! 👊😡
10153659235292115_10153659527672115	Guess no one can understand the state of mind for couples going through such a painful period of their lives. RIP!
10153659235292115_10153659323522115	Seeking early help is no shame....anyone can fall into clouds.....talking to someone is always better
10153659235292115_10153659496177115	He researched on how to kill. Thats pre medidated. Should be charged for murder.
10153659235292115_10153659276192115	Govt don\'t dare to hang a angmoh?
10153659235292115_10153659301222115	Really really sad    there r people with different kinds of stress and issues in life but they dont kill there kids for this and run away from the world    noone says life will b perfect and without stress and pain   but that doesnt give anyone a right even a parent to kill the child    he could have gone to a doc and got treated for his depression and fought for his child no matter what till his last breath   but this was not correct act     u took away life of someone who loved u and expected u to protect him  insted u killed him    all i can say is now also u r not away from stress    else u r forever in depression and stress now    even once u r done with prison u wont forgive urself forever    really sad     god bless the kid
10153659235292115_10153659507812115	so sad for the poor little boy.
10153659235292115_10153659551137115	No win win ending for him,his son and the wife.
10153659235292115_10153659261532115	What a sick man!!😡😡
129011692114_10153659235292115	At 8.19pm on Oct 5 last year, banker Philippe Marcel Guy Graffart searched online for information on how long it would take to suffocate a person, and if one could survive a 150kmh car crash. He killed his son an hour later. str.sg/4Sy3
10153659229912115_10153659522407115	Parents have no right to take away lives of their children. Love your family, love your children. Manage emotion and stress, think positively and one would realise there is always light at the end of tunnel.
10153659229912115_10153659312377115	did the police handcuffed him when he went n admitted to killing his son ?? imagine the damage if he go for the officer\'s gun
10153659229912115_10153659303682115	Spore becoming quite a convenient place for child killers. Abuse, kill, claim "depression", walk free in less than 10 years. "Justice".
10153659229912115_10153659414017115	Sad. A child becoming the sacrificial lamb in an adult conflict. RIP dear child
10153659229912115_10153659252282115	I thought the Hague convention was supposed to prevent happenings like this? Meaning that the child cannot be brought out of the country without both parents consent?
10153659229912115_10153659648872115	The wrong are done by the couple. Why can\'t the couple killing each other and spare the young life?  So sad he had to die for their conflict. Rest in peace poor boy!
10153659229912115_10153659422782115	So so sad.
10153659229912115_10153659314197115	Psycho parental way :-(   #poorchild :\'(
10153659229912115_10153659364137115	A tragedy.
10153659229912115_10153659273467115	sad!
129011692114_10153659229912115	"I have done something really bad to my son,” said Philippe Marcel Guy Graffart to a police officer at 430am last Oct. He had walked in with cuts and scrapes, and an intravenous drip attached to his hand. Earlier, he smothered his 5-year-old son to death, and had tried to take his own life by crashing his car into a wall.   Graffart was embroiled in a custody battle with his ex-wife, who wanted to move back to France after finding out she had breast cancer. He had told his lawyer he was “so tired” of the bitter fights.
10153659063537115_10153659325272115	I saw the video news. Excellent. I stand proud to sing Majullah Singapura when our national anthem was played.
10153659063537115_10153659259292115	They never do that to our very big Neighbour?? Aiyoh Dot so big but not invited, proud of u, my little red dot!
10153659063537115_10153659643917115	SINGAPORE\'S FLAG Is Flying High!! <3 Thanks to all STRONG MINISTERS & PRIME MINISTER!! ;-)
10153659063537115_10153659260347115	Small but respected red dot, unlike the haze producer.
10153659063537115_10153659217567115	They discussing How to defeat China in south east Asia
10153659063537115_10153659233307115	hope your take action when you are back in Spore...Accounts of lapses and neglect in public spending by government ministries and departments documented in the Auditor-General\'s Office (AGO) latest report are shocking. They include (but are not limited to):  The Singapore Police Force overpaying its Volunteer Special Constabulary officers in allowance to the tune of about $2.63 million over a period of seven years. http://yoursdp.org/news/ministers_must_answer_for_shocking_neglect_in_public_spending/2016-07-27-6140
10153659063537115_10153659236437115	The Auditor-General’s Office (AGO) has highlighted multiple lapses in public sector spending and governance totalling tens of millions of dollars. The Workers’ Party (WP) believes these are matters of grave public concern and should be adequately addressed by the Government. Of particular concern are recurring lapses taking place under one Ministry. Ministry of Education More than half of the scholars selected by the AGO for test-checks failed to fulfil their scholarship obligations to Singapore. http://www.wp.sg/get-to-the-root-cause-of-systemic-lapses-flagged-by-ago/
129011692114_10153659063537115	Prime Minister Lee Hsien Loong was received with an enhanced honour cordon at the Pentagon on Monday (Aug 1), as he arrived for a meeting with US Defence Secretary Ash Carter. http://str.sg/4SCF US and China to win most gold in Rio, predicts Goldman Sachs
129011692114_10153659048942115	Top story today, August 2: An early \'Happy birthday, Singapore\' from Washington, DC  Also in the news: Two firms to test driverless cars for last-mile trips  More on straitstimes.com
10153658844592115_10153659389867115	People gettin too worked up over whether or not the U.S. and Singapore are actually close partners... Just enjoy the ceremony, party poopers.
10153658844592115_10153659366062115	The US don\'t do that for free, it is not because Singapore is great. Wise up guys.  Moreover, USA is a declining power. It\'s nothing great. If you are received by China, a rising power, with honor then it is something to talk about.
10153658844592115_10153659433632115	The honor partial is belong to Sir LKY and his ministers also 👍💪
10153658844592115_10153659426347115	But I still prefer "mee siam mai hum". Who else can came out with this concotion?
10153658844592115_10153659107057115	Proved SG and US relationship are strong .....
10153658844592115_10153659428737115	Oh look. More people politicizing the state visit.
10153658844592115_10153659193482115	God is good, hallelujah!
10153658844592115_10153659647982115	Of course lah… buy so many planes with high price~
10153658844592115_10153659300557115	Historic moment all Singaporeans should be proud of 👍🙏💝🌹🌷💐🌸🎉🎊🍀🎀🌺
10153658844592115_10153659427127115	Sg the best...
10153658844592115_10153659442322115	How come there are cars parked over there? No safety leh.
10153658844592115_10153659524902115	👍😊
10153658844592115_10153659263117115	Yesssssssss
10153658844592115_10153659308237115	👍🏼👏🏻👏🏻👏🏻
10153658844592115_10153659566302115	I love TTony LLim 😘😘😘
10153658844592115_10153659200702115	Obama should play golf with LHL, and not Jibby
10153658844592115_10153659174697115	For China to see.
10153658844592115_10153659251952115	Proud to be Singaporean.
129011692114_10153658844592115	Prime Minister Lee Hsien Loong was received at the US Pentagon on Monday, with an enhanced honour cordon, which included a US military band playing Singapore\'s national anthem, an honour reserved for America\'s closest partners. http://str.sg/4Sjn
10153658776597115_10153659102772115	Sir, wishing you a speedy recovery. Namo Amitoufo 👏👏🍀
10153658776597115_10153659685177115	He ain\'t no god, he will die. its just a matter of time.
10153658776597115_10153659427112115	No monarch deserves more condemnation than the Thai King.  Using draconian laws of lese majeste,  he demands absolutely loyalty from the people.  With fear,  Thai people worship him like a God. Factually he is just a human being who suffers like any human being.
10153658776597115_10153658939932115	Its all part of the brain washing
10153658776597115_10153659170727115	Get Well Soon
10153658776597115_10153659442827115	Held in high regard. May he recover soon.
10153658776597115_10153659160702115	it\'s suffering ...
10153658776597115_10153659198967115	God bless the king
129011692114_10153658776597115	"After taking antibiotics his (the king) condition has got better but he still has some fever," a statement from the Thai Royal Household Bureau said.
10153658310052115_10153659386967115	I am not a filipino but still I feel proud of such a leader in our world. This world needs such leaders to turn the table around for the common good.
10153658310052115_10153659221047115	Go our loving president we\'re all behind your back..because of that foreign mining companies thousands of our country men evacuated from our forest who\'s living peacefully destroyed their living, and yet those oligarchs and elites who\'d benefited that..We love you Mr. President because your heart is on Filipino people especially to the poor and you love our country..we\'re 16 million people behind your back..who\'d intrust and respect you with all our heart..
10153658310052115_10153658806332115	Totally agree! He is not against mining. All he is asking for is compliance to standards and law, besides keeping environment hazards at bay... What is wrong with that?
10153658310052115_10153658402412115	He\'s not against mining actually he approves it as long as they will follow the australian standard.
10153658310052115_10153659409237115	He plays hardball, and the mining industry knows this is one man they cannot buy. So they will have to toe the line. Or find other solutions.  His security officers must work very hard. And screening those officers will need to be very stringent.
10153658310052115_10153659569482115	President Duterte may be the Change that Phillipines badly needs.
10153658310052115_10153659567082115	"The Philippines is the world\'s top supplier of nickel ore and the main shipper to China, the biggest market for the raw material."  Oh? So China has to pay more for nickel? Good. Tell them to shove it, for the South China Sea.
10153658310052115_10153659330947115	His mix Chinese with muslim catholic background and he fully understand both culture at 71 years old willing to die to save the Philippines 👌.
10153658310052115_10153658343227115	I just wonder how long can he hold the power as a president? Apparently most of the Philippine presidents are "short lived".
10153658310052115_10153659324577115	He\'s is proposing to open again the biggest steel multibillion factory in the Philippines, the very first in asia since Marcos regime.
10153658310052115_10153659144157115	He is very angry previous President very lazy and has turned Philippines as Poor Country.
10153658310052115_10153658348977115	Tbh a lot of his moves seem to only be stop-gap measures. Doesn\'t address the underlying issues of his country. Hopefully this won\'t lead to even worse problems in the long run such as the loss of (I can only guess) hundreds of thousands of jobs. Worse still if these guys are sole breadwinners. He may solve environmental issues, but tear the social fabric wider apart :/
10153658310052115_10153659446197115	Walk the Talk man. Salute.   Not like our NATO (No Action, Talk Only)
10153658310052115_10153659193177115	Really ?....  The country is also rich in copper and gold, though industry officials say the mineral resources are under-exploited.  Then....I must dig my backyard see if lucky enough got gold there or not...hehehehe
10153658310052115_10153658425137115	Wow! Kinda like him more and more.
10153658310052115_10153659574652115	This guy has awesome balls. Puts our peanut sized local Minister yes-men to shame
10153658310052115_10153659172682115	Good Job President DU30. From Singapore Ven Shi Fa Rong
10153658310052115_10153659121517115	All over the world, gov uses taxes for the countries n their own \'salaries\' coming from the people\'s hardwork ! Yet how they treat the \'people\' ?  Halo, dun forget money comes the people, you only manage.
10153658310052115_10153658504997115	Turn screw on dota pls sir Joshua Lee Ian Khoo
10153658310052115_10153658312822115	in the game of chicken the government always gas the advantage.
10153658310052115_10153659392087115	AWESOME! Now that\'s tough love. Not bending to mega-corporations! This guy has a backbone.
10153658310052115_10153659140727115	hope he will be the one to turn phillipines around. help the poor. raise security standards.
129011692114_10153658310052115	"I can do away with 40 billion (pesos, or S$1.1 billion annual mining taxes). I will shut all of you down. You obey or we will survive as a nation without you," said the Filipino President.
10153658254782115_10153658489627115	This only stress the animal and may made the animal to defend their turf by ridding of those not suppose in it.   Some of these animals has been born and living in captivity all their live and if they hurt anyone who go in illegally may frighten it traumatize these animal instead, creating more hurt.   So to those who never care or care less of their own lives, please do care of these animals.   To those who is wanting to disregard signboards or warnings should not be allowed in such places and be ban from it.
10153658254782115_10153658938532115	Many animals are territorial any other animal or human does not matter that intrude into their space they will defend at all costs often attacking the intruder there is a reason for that or if they feel threatened they will charge and attack you do not judge any animal by its appearance,the hippo or rhino may look clumsy or harmless but they are one of the most dangerous animals around the former kill more people than terrorists per year.Never trust any wild animal.
10153658254782115_10153659128082115	Stupid pple. What if rhino attack him n the poor rhino has to put to sleep?
10153658254782115_10153659098752115	Strange that in 20 minutes, nobody counselled the adult to refrain from doing so!  I know of Irish luck, but this is pushing it!
10153658254782115_10153659187567115	Heng there is no Dinosaur Zoo lol if not many people will die hahahah
10153658254782115_10153659718882115	This is very obvious that the man doesn\'t like his child
10153658254782115_10153659377702115	Pls don shoot the rhino if it attack the boy.
10153658254782115_10153658313997115	la foi d’Abraham la sagesse de Salomon le courage de David la victoire de Josué  la fidélité de job  l\'humilité de jésus la gloire de  joseph la vie de mois  la force de Samson l\'obéissance de Daniel la détermination d’Élie
10153658254782115_10153659400792115	Maybe the man is trying to get rid of the child so this is a better way wont get charge
10153658254782115_10153658344632115	That flimsy thing would never stop an enraged rhino.
10153658254782115_10153658268637115	Dumb people should be banned from giving birth
10153658254782115_10153658347047115	An ignorant man and not smart either.
10153658254782115_10153659308517115	Stupid parenting !
10153658254782115_10153658291047115	Harambe must be laughing at us right now
10153658254782115_10153659098427115	When are these idiots going to learn.
10153658254782115_10153659288582115	evolutionary dead end
10153658254782115_10153658276572115	Another brainless adult!😡
10153658254782115_10153658379757115	dumb people....what can we say!!!???
10153658254782115_10153658534872115	Natural selection at work.
10153658254782115_10153659070647115	He must have thought they are cow.
129011692114_10153658254782115	A male relative of the boy was seen prodding him to go closer to the rhinos and pose for a picture with them.
10153658202827115_10153659013347115	I dont trust our weather forecast. Each time they say expect drier and warmer weather, its like the entire opposite. It ends up raining a whole lot. Sometimes they put expect showers or thunderstorms, it ends up freaking dry and hot :P
10153658202827115_10153658350452115	Same saying as July weather
10153658202827115_10153658313377115	la foi d’Abraham la sagesse de Salomon le courage de David la victoire de Josué  la fidélité de job  l\'humilité de jésus la gloire de  joseph la vie de mois  la force de Samson l\'obéissance de Daniel la détermination d’Élie
10153658202827115_10153658296322115	It\'s not as hot as Dubai. Over here day time is 42 degree
10153658202827115_10153658458797115	Keep cutting down trees.....
10153658202827115_10153658286427115	I\'ve experienced 40 degrees Celsius. What\'s 35? Lol
10153658202827115_10153658253607115	OMG! Malaysia going to ask us for water again.
10153658202827115_10153658475517115	Not again!!!!
10153658202827115_10153658236782115	clothes are faster to dry, can wear thin thin..
10153658202827115_10153658441517115	My skin at arms section suddenly create hot dry pain rashes lor! 😢
10153658202827115_10153659123292115	So what do field and site workers have to do??? Wear sun block lotion??
10153658202827115_10153658216957115	Oh no....
10153658202827115_10153659264712115	I feel cold not hot.
10153658202827115_10153658262087115	When they say 35° usually it could be higher!!
10153658202827115_10153658297737115	What else can be worse?
10153658202827115_10153658310552115	Buy shares in KY.....dry mah ..
10153658202827115_10153658517307115	Andrew Goh - we will start work then
10153658202827115_10153659317557115	SylviaMigi shag
129011692114_10153658202827115	The daily maximum temperature on several days over the next two weeks could reach around 35 deg C.
10153658155257115_10153658347772115	Wei korang baik2 okay.. byk2 doa flight tak kene cancel Quee Mariah Ayie Rossi ingat register MFA.. injection takya lol
10153658155257115_10153658369022115	Velvet Walkway is this the reason why u avoiding bali at the moment?
10153658155257115_10153658365972115	Asyraf Salman You were supposed to climb this mountain. It erupted.
10153658155257115_10153658584757115	Azhar Noor Noor Azimah baru that time korang bebual pasal mt rinjani ehk
10153658155257115_10153659158882115	Alexis Michael apres le typhon, le volcan. Prochaines étapes: le sang, les grenouilles et la mer qui s ouvre? Dayenou!!
10153658155257115_10153658191082115	Jamierea Ang Pray that your flight won\'t get affected!
10153658155257115_10153658292207115	OMG! Deja vu ... Almost same time as last year ... 😢
10153658155257115_10153658188342115	👍🏻🌋 Better to let go once in a blue moon then tahan till make the moon blue.
10153658155257115_10153658198482115	Jo Yang.. U going there soon.. Fyi
10153658155257115_10153659427442115	Its the eruption season..
10153658155257115_10153658230107115	Jess Beaton be careful/stay safe if you\'re still gg!!! :/
10153658155257115_10153659424077115	Lucky we\'re  back already
10153658155257115_10153658788547115	Baru ingat nak gi sana holiday hujung tahun ni Kamalia Saad
10153658155257115_10153658194097115	Fathul Hakim Roslan check can go back or not..
10153658155257115_10153658156207115	👏🏽👏🏽
10153658155257115_10153658354377115	Ahtin Misnan. Lucky you gg somewhere else.
10153658155257115_10153658401462115	Irfan Zainal mcm swee jer ko da alek
10153658155257115_10153658219277115	Gunawan Halim bb we almost gg there 😂😂
10153658155257115_10153658197457115	Melissa Ann Cara a blessing in disguise!!!
10153658155257115_10153659238662115	Brenda Joan Lim Really eruption! Haha
129011692114_10153658155257115	Seven flights to and from Bali and three flights to Lombok were cancelled over safety reasons, following the eruption.
10153658110627115_10153658124742115	Some folks need to lighten up and get off your high horses. Remember it\'s only for one day.
10153658110627115_10153658165182115	Wow. Why are people so prejudiced with singlish? Well, I\'ve seen the main reason is that foreigners will not be able to understand it. Hmm, let\'s consider Japan. They speak Japanese and we don\'t understand it, but we still like them. Why?
10153658110627115_10153658167292115	There is nothing wrong with Singlish. Singlish shows how diversified Singapore is, and how different races come together over the past 51 years. By the way, speaks perfect English does not make u world class.
10153658110627115_10153658270337115	Aiya just for one day only mah, why so marah? If angmoh on the flights cannot understand, then ask lor.  #proudsinglishspeaker  For the up-themselves-bunch-of-Singaporeans: time and place for Singlish, yes. But isn\'t 9 August a celebration of who we are, what we\'ve achieved regardless of whether we speak grammatically correct English or that we rock Singlish? Get a grip.
10153658110627115_10153658128792115	Thank God it\'s only for ONE day. I really really am not very amused by this move. There is nothing glorifying in Singlish. We can speak it as a colloquial language but not on official platforms, please.
10153658110627115_10153658198072115	Singlish is our language, our identity. It\'s just for a day to celebrate our nation\'s birthday. It\'s not like as though at work you don\'t use Singlish and speak to your colleagues at work.
10153658110627115_10153658200467115	Singlish is actually a well formed pidgin, an actual creole ... There have been recognition in this aspect if one cares to Google ...
10153658110627115_10153658295497115	I love Singlish. It\'s one of the very few things that\'s genuinely our own. It helps to forge a strong bond. Tbh, I\'m quite disappointed that neither of my children picked up Singlish.
10153658110627115_10153658181402115	The irony in this is that all the people blasting Singlish as a bastardized form of English know little of how Singlish is a well-documented and well-recognised  language in the academic spheres.
10153658110627115_10153658183182115	I don\'t see it as unique language to get proud of because the whole world knows it\'s just a broken-English. It\'s just a symbol of some Singaporean who cannot adopt English properly. It\'s unbelievable Jetstar\'s decision to celebrate SG\'s great Birthday by speaking in broken-English. (Sigh) If HE were still alive and hearing, can he be pleased by this news to cherish his Nation with broken language?  I\'m also wondering what HE will make remarks.
10153658110627115_10153658159842115	The management who implemented this idea gonna get his head chopped on the chopping board. Making Airlines so silly. Not only that, the whole world will laugh at how we Singaporean speak english.
10153658110627115_10153658206547115	My issue is not re using Singlish (in fact I\'m all for it), but there\'s a proper way to use Singlish as we really do - and a way of telling people you\'re still stuck in 1991 with your Aaron Kowk flop \'do.  Like any other language, our Singlish is a product shaped by external forces (the same things that affects society)   For examples (1) technology eg messaging apps (2) our waning usage of dialects (a bit unfortunate I think) (3) the openness of social media which has ingrained us to - not less - but an even greater English vocabulary.  And so, when you look at how our language has evolved in, say, the last 25 years, this means its structure has become more economical (i.e. instead of \'confirm plus chop\' we simply say \'confirm\'), and its vocabulary returning back to its original roots (eg we don\'t say \'Jia lat\' or \'Swee Swee\' so much nowadays when we can say \'f**ked\' and \'nice\' instead. Using English words, abbreviated from their full spellings - now, that\'s Singlish too.  So dun lame pls.
10153658110627115_10153658667057115	So ppl are so tight ..Singlish is our national language Leh..Diversity! That\'s the word .. In time to come Singlish will evolve and more bits and pieces from more parts of the world will be added to it ... I already hearing it ...
10153658110627115_10153659371137115	Singlish is part of who we are. But that does not mean that we cannot speak in proper English lingo. If it\'s just for a day, why not? It does not hurt to try and honour part of our culture. We are, after all, a country made up of immigrants from various countries.
10153658110627115_10153658196907115	Has anyone spoken to a foreigner (whose first language is English) on their assessment of our self-claimed "standard English"? Be warned.... you may be surprised at their true assessment :P
10153658110627115_10153659273557115	Bravo! Singlish is all-embracing, humble, funny and everything about being Singaporean. But the safety aspect must make sure everyone on board must understand hor.
10153658110627115_10153658311892115	When singlish is deliberate and delivered theatrically, it\'s no longer singlish per se. It\'s birth from spontaneity and not written script, grammar or adjective.
10153658110627115_10153658136987115	Cool way to celebrate our 51 birthday. Well done Jetstar. To those who disagree, chill.
10153658110627115_10153658346962115	The more local, the more international...nothing wrong with sharing your local cuisine with our international friends...if u were not feeling comfortable about this, pls raise petition to SIA to change stewardess\' dress first la!
10153658110627115_10153658232832115	Our identity. Especially if u serve in army.
10153658110627115_10153658367177115	Bring out the real us as Singaporean . Thumbs up Jetstar !!!!
