POST_ID	POST_TEXT
10153657450802115_10153659130782115	Touching my heart Peter Tan...
10153657450802115_10153658924402115	They give us HOPE, SUPPORT and RECOVERY. We 💛💖💜❤️💚💙you girls, women, boys and men. We thank🙏🏻🙏🏼🙏🏽🙏🙏🏿🙏🏾you very,very much.
10153657450802115_10153657689907115	Nurses understand,plan,encourage,wipe tears,refer,assess,counsel,bandage,organize,hold your hand,laugh,listen,comfort,respond,monitor,care without a prescription.
10153657450802115_10153658538347115	Lame... 👎🏻
10153657450802115_10153658042697115	NCC nurse  super  caring toward patient
10153657450802115_10153657697922115	Malay Charger
129011692114_10153657450947115	Nurses\' Day: Cancer patient Madam Chai surrounded by the nurses who are taking care of her at Tan Tock Seng Hospital.   Ahead of Nurses\' Day today, she pays glowing tribute to the selfless men and women. str.sg/4Szr  ST PHOTO: AZMI ATHNI
10153657440107115_10153657463882115	"Many are seeing double at the Nanyang Technological University\'s convocation ceremonies - with eight pairs of twins graduating this year.  They include the four pairs pictured on the right."
10153657440107115_10153657579352115	Those of you who say there\'s only 4 pairs of twins not 8 pairs please read the article. Try to be clever but actually stupid hahaha
10153657440107115_10153657803062115	Zzz? So? They are gng to dominate and rule the world? Twins Graduate at times like this, means some of them gng to be unemployed or are Not being able to find a dream job, joyous meh?
10153657440107115_10153657497637115	There are 8 pairs of twins but only 4 pairs pictured.  Those who think that ST made a mistake obviously are those who only read headlines.
10153657440107115_10153657756627115	I find identical twins fascinating and imagine having 8 pairs graduating at the same time.
10153657440107115_10153657777847115	Shiao Niee, my twins will go to university together or not? 😁😁
10153657440107115_10153657479537115	The remaining 4 pairs is out of focus
10153657440107115_10153657487497115	I must NOT be seeing double, I only see 4 pairs leh.
10153657440107115_10153657493697115	Have twins will travel.
10153657440107115_10153657519597115	Another 4 pairs are inside cannot be exposed 😂
10153657440107115_10153657525147115	Yes. And be realistic about corporate world happenings. Particularly 4k starting wage as per earlier media
10153657440107115_10153657517082115	The caption says it all.  Yup I\'m not seeing the other double
10153657440107115_10153657618712115	Be prepared to have more clones,twins,triplets,quadtruplets,quintuplets,.modern IVF makes it possible to concieve.
10153657440107115_10153657471802115	So you call this 8 pairs?
10153657440107115_10153657458917115	Shouldn\'t it be 4 pairs?
10153657440107115_10153657462707115	8 pair of arms
10153657440107115_10153657914947115	Slow news day?
10153657440107115_10153657478762115	Sex hunger people
10153657440107115_10153657559852115	Very newsworthy meh
10153657440107115_10153658087187115	How i wish to have a pair too. Lol
10153657440107115_10153657468922115	Y is this news?
10153657440107115_10153657616162115	No NUS news lately?
10153657440107115_10153659447637115	Slow news day?
10153657440107115_10153658423167115	Ah Law Will ours grad together too?
129011692114_10153657440107115	No, you aren\'t seeing double.
10153657433682115_10153657584587115	No task is too great or patient too difficult for the unsung angels of the medical fraternity. May you all be blessed. Happy Nurses Day.
10153657433682115_10153657676032115	We should thank and appreciate the good works of our nurses.  They are at ourside when we are lying in hospital beds agonizing of our pains.  They are at ourside to feed us, bath us when we are unable to do and change our clothes when we soiled.  They are at ourside to feed us medicines and give injections timely when we are unable to remember.  Nursing is not glamorous but a noble profession. A big 🇹🇭🇦🇳🇰  🇾🇴🇺 to all the nurses on earth
10153657433682115_10153657764077115	Quote In Singapore, Nurses\' Day is celebrated each year on Aug 1, the day that nursing began here. Most countries celebrate it on July 12, the birth date of Florence Nightingale. Unquote  Writer Felicia Choo is wrong with this statement.  Florence Nightingale was borned on 12th May 1820 and died on 13th August 1910.  Nurses Day celebrates in honor of Florence Nightingale,  Pioneer of modern nursing, and known as Lady of Lamp.
10153657433682115_10153657439937115	I am grateful for all nurses who took care of me from birth till today, and those who will take care of me in the future. Contrary to what some say, it is NOT a \'low-skilled\' job.
10153657433682115_10153658018257115	No!!!I appreciate them and respect them.When u r so sick u will know that they r the angels that god send them to u.Although doctors may be able to save your life but they will not attend to all your needs listen to your complain and watch over u every now and then.A BIG THANK YOU TO ALL THE NURSES.
10153657433682115_10153657531667115	Time to improve overall remuneration of local nurses. Otherwise it is no point importing so many from other worlds. What are uses of poly nursing courses and mid career conversion courses if singaporeans dont stay in these government restructured hospitals.
10153657433682115_10153657440652115	It is a noble profession. Thank you to Nurses everywhere.
10153657433682115_10153657679802115	To all nurses, Happy Nurses Day. Thank u for your cares and dedications.
10153657433682115_10153658309997115	Being a nurse is more than a career. It\'s a noble profession. I\'ve received tremendous loving care when I was admitted to hospital for surgeries & treatments.  All I can say is, thank you, thank you & thank you, from the bottom of my heart.
10153657433682115_10153657798022115	Happy Nurses Day!  All of you make a difference in the lives of your patients.
10153657433682115_10153657852772115	Happy Nurse\'s day to all nurses. Their devotion and care towards their patients is really great and thus salute them.
10153657433682115_10153657766932115	Tulip Hbso Happy Nurses Day ibu! thank you for bringing smiles to people everyday! 💕
10153657433682115_10153657700452115	Nurse just another word to describe a person strong enough to tolerate everything and soft enough to understand everyone.
10153657433682115_10153658156912115	Nursing may not be glamorous but it is certainly a very noble and honorable vocation.
10153657433682115_10153657705052115	To all Nurses, you all are a blessing in disguise. A God within... Happy Nurses Day
10153657433682115_10153657755647115	During WW2, the Japanese nurses had to recycle everything.
10153657433682115_10153658884482115	It is one of the most difficult and stressful jobs. We can\'t do it. But we appreciate and remain forever grateful to all those who did and can. THANK YOU VERY MUCH. We humbly SALUTE everyday.👏🏿🇸🇬👏🏼🇸🇬👏🏽🇸🇬👏🏾🇸🇬👏🏻🇸🇬👏🇸🇬💜🙏❤️🙏🏽💖🙏🏼💛🙏🏿💙🙏🏾💙🙏🏻
10153657433682115_10153657586957115	Happy Nurse day! We love our Nurses!!
10153657433682115_10153659136722115	Happy nurses day. U all are great
10153657433682115_10153657616272115	Good bless to the person who always doing good deed !!!
10153657433682115_10153658111177115	Happy Nurses day 😘 thank you
10153657433682115_10153658090092115	Happy Nurses Day to all the wonderful nurses I\'ve met 👏👏👏👍
10153657433682115_10153657685862115	Happy Nurses Day! A million thanks for the great work.
129011692114_10153657433682115	"Some people may think that nursing is not a glamorous job, but I have come to realise that it is so admirable," says cancer patient Madam Chai.
10153657427192115_10153657604747115	So now robbers can pretend2 play this game n anyHw trespass into ppl hse n rob.
10153657427192115_10153658313707115	la foi d’Abraham la sagesse de Salomon le courage de David la victoire de Josué  la fidélité de job  l\'humilité de jésus la gloire de  joseph la vie de mois  la force de Samson l\'obéissance de Daniel la détermination d’Élie
10153657427192115_10153657448837115	Ding Jun Rong Muhammad Syahbudin Qing Yuan Muhd Zahir Atreyu Putra now want to play pokemon go must go malaysia.
10153657427192115_10153657875687115	Later will have fatwa like Saudi Arabia.
10153657427192115_10153657496262115	Weijian Growing
10153657427192115_10153657511687115	Gunawan Halim coming out in MSIA first 😂😂
10153657427192115_10153657428442115	Yi Lin so when going JB?
10153657427192115_10153657449317115	Fake lah
129011692114_10153657427192115	Internet users have unearthed a cached webpage from a prepaid mobile service provider website, which announced that a promotion is available to Pokemon trainers.
10153657397682115_10153657561462115	Wow liao... Last time say Singaporeans judge against people with tattoo... Now some of you all judging him by his long hair and tattoo.. He\'s a really nice guy le
10153657397682115_10153657478407115	He does not have the typical profile and mould of a PAP branch chairman and MP. He looks like a gangster. It is therefore hard to draw support from the white collar and educated class. Not a sound and wise choice if you ask me.
10153657397682115_10153657638717115	Got so few hair but commit adultery, forcing by-election also no point. Better have someone like him. So what if he has long hair. He has the brains and the heart to serve.
10153657397682115_10153657528712115	Don\'t understand why everyone\'s judging him just because he has long hair and looks like a gangster. So if one day I see your mother walking along the lorongs of Geylang I\'ll assume that she\'s a whore?
10153657397682115_10153657552672115	Well those who said negative remark about him, u guys simply dont know his past. A great guy with tattoos and long hair isnt going to prove that he is a gangster. I have friend that he help in court. Yes its a lost he chose to stand with pap. Was hoping for him to come over to workers party or ither opposition to help. Anyway congrats sir. U are someone i look up to.
10153657397682115_10153657517057115	Josephus Tan is the Singapore story exemplified. He\'d be a brilliant MP
10153657397682115_10153657614672115	The heart of any solution for the people is a solution that should also come from the heart. He\'ll be a leader with a heart for the people.
10153657397682115_10153657639732115	Oh no not another \'\'very busy\'\' lawyer like Murali...Wat happens if lots of lifts breakdown suddenly, wll he be there fr residents...Wonder wat the PAP is thinking...If deployed in Serangoon/Braddell Hts ward of a GRC, he must appeal  to large Indian minority there...If go to Paya Lebar ward of another GRC, must appeal to hardcore Teochew/Hokkien voters since it borders on Hougang...My guess?? The PAP going all-out gangbusters style to re-take Aljunied GRC, some pple there won\'t be happy they get pushed aside...The irony of PAP\'s choice???...The last election in Sep, was their best chance to retake this GRC, bt they blew it!! (blush blush the 30% are so grateful fr PAP\'s blunder...)...Now lets see which bbig shot MP gonna lead the charge in this GRC in nxt election...Hint hint see who makes the most noise abt the AHTC issues...If they cld move Charles Chong frm Semb to PE, why not a certain TurtleNeck frm Semb to Aljunied.....Bwahaha, we shall see...Now you know why, dear Sinkey folks, why they hammer the WP so hard....Strategy called \'\'probe all weaknesses\' ....
10153657397682115_10153657460957115	He looks OG ok like a samurai and we all know samurai\'s are strong and loyal.
10153657397682115_10153657486997115	As recent as early 80\'s , men with long hair were frowned upon by the  government . Long haired visitors were turned away at immigration check points.
10153657397682115_10153657798412115	Good to \'break up\' from the norm.  As long as he understands n speaks for the people\'s mind. Helping is very important. But dun keep \'increasing cost lah\' enough liow. Everything is high cost. Hope to see \'reduce\' cost.... Increase cost no need MP lah.  Ah Beng aso can be one.
10153657397682115_10153658187157115	No worries, just wear white shirt, white pants with a Hermes leather belt and shoes, cut your hair, SPH do some marketing for you and the 70% will vote for you.
10153657397682115_10153657474227115	Wow!!!1Be prepared for the final wrath,WP!!!!! PAP rock star appealing for young votes....
10153657397682115_10153657535402115	http://mothership.sg/2015/11/generally-cool-lawyer-dude-with-loreal-paris-hair-assures-psle-kids-he-scored-183-turned-out-okay/  I remember him from here... :)
10153657397682115_10153657812322115	Love how so many people are judging the book by its cover.
10153657397682115_10153657573677115	Must be trying to break the "Group think" image of the PAP with this appointment.
10153657397682115_10153657525787115	From the main text, he is a YES 👨 man, he will go anywhere when asked to!
10153657397682115_10153657529437115	Another new candidate for a by-election soon? Will the trend of a future MP is a lawyer in the near future?
10153657397682115_10153657508082115	I hope he will chair and make the catalyst change to the leadership. PAp is losing a lot of true blue local born supports.
10153657397682115_10153657434472115	He was the rally host for Murali BB by E! Likely PAP candidate for next election.
10153657397682115_10153659048702115	Must be clean. We are not judging. Like that, any secret society chief can become MP la.
10153657397682115_10153657728787115	Am I the only one who read it as "papaya chairman. ..."
10153657397682115_10153658615622115	Got tattoo cannot become police office but can become xxxxx ... Power
10153657397682115_10153657584117115	Although he don look like one ...but to be frank he really is a good lawyer
129011692114_10153657397682115	Will lawyer Josephus Tan head PAP\'s Paya Lebar branch?
129011692114_10153655654382115	#Rio2016: Pandelela Rinong\'s breakfast. But once in a while, the Malaysian diver indulges in her “ultimate favourite food” – chilli pan mee. "Helps lift my mood," she said. http://str.sg/4SEa  Follow ST\'s Olympic microsite and ST\'s team heading to Rio http://str.sg/4SRz
10153657327592115_10153657427272115	Rajendran Tamilarasu well done
129011692114_10153657327592115	CRICKET: Rajendran Vijayababu slammed 244 not out yesterday to record the highest individual score in a 30-over cricket league match in Singapore.
10153657316117115_10153657463497115	Sometimes when i feel stupid and insane, i would read straits times article as well as the comments and i instantly feel that i\'m actually smart and sane.
10153657316117115_10153657833177115	This saga exposed the kind of mindset some of the uni students have here. I have always been saying, Singapore spends too much resources in developing the mind while neglecting cultivating the heart. This is the result. Egocentric developed minds with no wisdom. Some of these dark developed minds may go on to become the banes in our society. Like the doctor who denied MCs when it is due and the young dentist who molested a lady in a MRT train. Sad reality. But I am sure many will go on to serve the world with not just their minds but their hearts as well. Hope you grow up someday.
10153657316117115_10153657395272115	Pervert wordings used by "Top Of the crops" ... No wonder these adults grow up and work in organizations full of sexists mindset against women when comes to promotion.... Ask OxOx
10153657316117115_10153657716612115	For the freshies of young men (fresh from NS), young women (from JC2) they are the children of every parents. It\'s neither about indulgence/over-protection of them, nor about over-reaction of the risque acts: it\'s about measurable exercise of judgment and balance of acceptable decorum in the name of fraternity.
10153657316117115_10153657422042115	Inmature and perverb behavior enough to damage the no. 1 name yearly built. Hope the virtue character of student intake qualification should be prerequisite in consideration above the academic excellence during school admission. The school image and reputation depends highly on students behavior performances besides academy achievement. Quite regret the school name be just  damaged by the few blacksheep idiot mental menaic sickness. Hope the school discipline and regulation put under house close supervision at all times.
10153657316117115_10153657476367115	Never did happen in such \'openness\' at our time. Things that is of great taboo in the past is seen as \'normal\' nowadays. What a big turn of what true \'orientation\' should be. Is this only the tip of the iceberg. Has our social fabric changed thru the years? If one looked closely, young or old have changed , hopefully for the better in the future. Focus should be emphasized again the education in the younger years in school , at home and even the society as a whole.
10153657316117115_10153657323417115	Once and for All!!!. Put a stop to all these activities!. There are better things to do!.
10153657316117115_10153657979732115	I am wondering why the organizer and leader dont felt it is unsuit to have these kind of sextualized game to student since these year passed by?Must til public criticise then aware it is wrong???I hope the leader that organize of these game must be mental sick and deserve kick out from nus!!!!Show the cuplrit photo in media!!!Apology is too late..no wonder rape crime get higher is due to well taught by nus!!!Wow...new student teach them acting rape scene...Teach new male student to eat tau fu and bully to new female student what a shame of u of nus student union!!!!!It is created good chance for male student can legal molested female student???Oh..very lucky to be nus student can free molested no need to be get punishment!!!What a joke that nus not try to stop these kind of lost face and cant beneficial to student at all of these kind program that been happen some year back!!!Sack NUS student union chief!!!!SO SHAMEFUL NUS STUDENT UNION!!!SHAME SHAME SHAME!!!
10153657316117115_10153659136537115	It is perhaps symptomatic of eroded cultural values. Watch every serial drama on the television ... yes, even locally produced ones like Tanglin. You will find that there are characters with illegitimate children ... Aunty Li Yan, Dr Baskar, Peter Tay etc! It makes the whole idea of casual pre-marital sex and sex outside of a marriage seem like a norm ... and it increasingly is.
10153657316117115_10153657634722115	No point telling the higher authority. And don\'t expect me to donate a single ¢ on their fund raising/ flags day. All these PhD, Permanent Head Damage. Raising them will only damage Singapore.
10153657316117115_10153657439717115	The entire NUSSU EXCO should be stripped of their positions and memberships. Same for ordinary NUSSU members who had led or participated in carrying out the now shameless deeds of the sexualised theme orientation games. Whoever so resist from being stripped of the memberships shall be expelled so that this sick and perverted culture can be curtailed with immediate effect. There shall be no qualms in expelling these shameless undergrads who tarnish the fine reputation that NUS profesors and other law abiding undergrads and their predecessors worked hard for.  NUS Chancellor and his deans should then select a new NUSSU EXCO team, one that will be able to restore the fine name of NUS among the media and the public.  Same goes for NTU, SMU, SIM, and all Polytechnics.
10153657316117115_10153657515617115	The essence of education is more than teaching the student some skill or knowledge, it is to teach man to be better man. It is to instill in them what it means to be human.
10153657316117115_10153657942067115	Can you please stop posting these pictures?  It\'s really disgusting to see in news articles repeatedly and I don\'t get the idea of the newspaper for its purpose. It looks like the paper is encouraging this ugly happening, indirectly.
10153657316117115_10153658248777115	Fun is not at the expense of others. Now nussu is pushing the blame to students. I bet internally there is a lot of pushing of responsibility and finger pointing, to get away with punishments. They have shown rogue behaviour in the videos, not surprised oops they did it again. Growing up is not playing sick games, it\'s taking responsibility.
10153657316117115_10153657478107115	Wondering what was the past crimes records in the past decades that might root from these lewd activities")?
10153657316117115_10153657461932115	Grooming and conditioning the girls to be receptive towards sexual advances?
10153657316117115_10153657422077115	MOE please teach this barbarians students a lessons be more civilized Nus image . Punished them
10153657316117115_10153657430562115	It would be good if the parents of the students could come out and speak out their opinions.
10153657316117115_10153657555397115	Oh..NUS orientation activities intent to fellow govt promote more baby exercise loh...These is extra further more sex education to new student mah...These camp is not body building is play a fool camp!!!It is not educational sex hygience or sex health program too!!!Wasted time and no any beneficial to the student at all!!!No brain mastermind fellow!!!!Not a proper program that organized at educational university!!!NUS ALSO HAVE REPONSIBLE TOO..DONT ALL PUSH TO STUDENT!!!NUS IS CLOSE EYES TIL NOW THEN TAKE ACTION!!!
10153657316117115_10153657525107115	Yes. Bully doesnt pick you girl or guy. Even you are strong you get bullied.
10153657316117115_10153657417817115	Are these young students under pressure to participate because the student organisers have a said in how accommodation is allocated to the freshmen? Get to the root of the issue.
10153657316117115_10153657356972115	Just wondering other than giving a warning, what can the Board of Discipline do? Don\'t think it is a serious thing to them....🤔
10153657316117115_10153657642652115	These people needs to be punished and removed from their positions.
10153657316117115_10153657439237115	Of cos lah. Some of these idiot union leaders may be gay too. Nobody knows. Stupid dumb brainless people only can be found in NUS. LOL
129011692114_10153657316117115	NUS orientation games saga: "It is not only the women who are victims. Less enthusiastic young men are also at times pushed into aggressive conduct with taunting words and abusive language," says President Singapore Committee for UN Women Trina Liang-Lin on our Forum pages.  What effects do risque games have on youngsters? How can inappropriate behaviour be reined in? Tell us what you think below.
10153657296617115_10153657318277115	I\'m just sitting here waiting for brain dead ang mor bashing racists to comment. Oh and also for mr Peter tan to comment
10153657296617115_10153657430427115	Hmm.. sad that his son died caused by his father.... we had 2 mothers recently responsible of the same doing... may these little souls rest in peace... and as for the parents, may you live your whole life with guilt...
10153657296617115_10153657713872115	The boy is cute, how can someone cold blooded kill and suffocate a child , moreover is his father... Even they give him a life sentence or death penalty, the children can be back to life, sad case of a broken family.
10153657296617115_10153657546332115	Maybe he trying to die with his son but he dare not jump so try to crush car but it didn\'t kill him...  Adult problem shouldn\'t involved small kids
10153657296617115_10153657532897115	Ain\'t parents supposed to love kids rather than hurting or worse killing them? As a mum myself it\'s always sad to read news like that knowing parents actually beat to do things like that to their beloved ones....
10153657296617115_10153657674312115	We saw at least 3 of this crime, parents killing their own child for the last few weeks. This is really alarming & heartbreaking:(
10153657296617115_10153657327037115	😱 At a mention in the State Courts in March, the prosecution said that it would amend the charge against Graffart from murder to culpable homicide if he chose to plead guilty.
10153657296617115_10153657663372115	Should sentence death penalty to the parents whom kill their kids, they r not fit to stay alive!
10153657296617115_10153657497362115	It is sad that this little boy had to use his life to pay for the conflict between his parents. May little soul rest in peace!
10153657296617115_10153657422442115	no matter how bad or how mischievous children behave... if she/he is your own flesh and blood, u won\'t do that.
10153657296617115_10153657531597115	So sad!! other case of a child dying in their parents hands. What is going on????!!!!!!!! :(
10153657296617115_10153657657137115	All because of custody over his son and selfish man killing his son.
10153657296617115_10153658184677115	My heart goes to mother. Its a sad case of expat divorces ! Its surely hard.
10153657296617115_10153657316967115	He should go die himself........... Selfish fxxker
10153657296617115_10153657502457115	How is this not murder??????
10153657296617115_10153657438682115	He took the life of his son because he and his ex could not resolve their differences for the benefit of the boy.  How terribly awful.  Personally, I hope this haunts him for the rest of his life only because what he did was inhumane. Adults need to stop taking it out on innocent children!
10153657296617115_10153658492047115	Sad n sick !
10153657296617115_10153657674112115	What a stupid man.
10153657296617115_10153657392327115	How could you.. tiger also wont eat their cubs.
10153657296617115_10153659619872115	He will feel guilty all his life.. sad things..
10153657296617115_10153658262157115	10 years??? Only??? Wow
10153657296617115_10153657834582115	Terrible
129011692114_10153657296617115	Belgian expatriate Philippe Marcel Guy Graffart is accused of pressing a cushion over his son\'s head, preventing him from breathing.
10153657267787115_10153657862877115	Lol who cares. All their ministers dumb like deadwood.
10153657267787115_10153657271052115	He was Suharto right hand man and pro Golkar. Good luck Sir
10153657267787115_10153657323492115	He can sing Widuri very well ! Good singer !
10153657267787115_10153657532332115	The East Timorese and West Papuans will not like it.
129011692114_10153657267787115	Retired general Wiranto has big shoes to fill.
10153657254967115_10153657800382115	Just subscribed to Chug last night. So easy to use! Friends and I downloaded together and we all got to redeem a free drink which is about $20? Already saved us $5 each. Will definitely explore the venues along the week! Keep it up Chug!
10153657254967115_10153657776052115	Today 14.90. When they get a big number, it\'s going to go up. And how many people can be served a free drink before the system collapses on itself like california fitness?
10153657254967115_10153657910317115	Used the app a few times and found it quite user friendly. The app also shows the nearest bar from where you are currently located. It is also powered with GoogleMaps. Keep up the good work.
10153657254967115_10153657273362115	Do you have drinks that cater to the elderly as well?
10153657254967115_10153657583922115	Cool! No more excuses for not having that gathering or post-dinner second round now!
10153657254967115_10153657691622115	Why is ST advertising for the app?
10153657254967115_10153659725512115	Yeo Yong Ching bro free drink at cbd area man
10153657254967115_10153657306562115	And if the app kapu? Who will honor the deals? Esp. if app developer have no fund to refund subscribers? Lol...
10153657254967115_10153657310367115	Whenever there is subscription fee,  the so called free drink is already included in. Lousy gimmicks. In Singapore there is no such thing as free. 😂😂
10153657254967115_10153657844557115	I am located at the west....
10153657254967115_10153658083877115	Don\'t drink & drive
10153657254967115_10153657473607115	Pan Hongyi ur card free rite
10153657254967115_10153658226142115	Chio leh that girl
10153657254967115_10153657684997115	Melissa Lim since you drink so much
10153657254967115_10153658234017115	JesleenOng you need this
10153657254967115_10153657850092115	Aaron Er Ziyang this app must be made for u
10153657254967115_10153657399962115	Xinghui Lu this is for us
10153657254967115_10153657925597115	Vishal Bhatt let\'s go
10153657254967115_10153657935167115	May Chen Poh
10153657254967115_10153657337427115	Ian Leonard Choo is that you?
10153657254967115_10153657882497115	Zhuan Liang TanJohnathan LianSeah Yu Hong time to subscribe
10153657254967115_10153659239267115	Anna Yeoh suits you!
129011692114_10153657254967115	For a monthly subscription fee of $14.90, the app allows members to redeem a free drink every day at participating bars and restaurants, many of which are in the CBD.
10153657242962115_10153657249392115	Really? The organising committee leaders did not watch over the student\'s activities? Unaware of the errant behaviour of some students? Somehow I find that hard to believe.
10153657242962115_10153657258052115	If you have been in NS, you should know why? One officer make mistake the whole platoon have to go through the same punishment. As many parents, they know one thing, they work hard to send off their kids to achieve higher education, only to be know that their child had to go through all this lewd acts to please the people who organised this event. Do you know that some of this kids don\'t enjoy those disgusting games? Its like being raped and how do you think the parent feel? I thanks God everyday when I see this video, that I have no daughters and my two boys are long graduated, before some pervert entered the U to create such lowly event. Why do you think this video finally are out in the public even it had happened a few years back? Easy, some of this students that had been forced to involve such lewd game, finally out and done but the torment they gone through, they want to seek justice.  Can you save this tormented ex student of your U? Unlikely.... you people deserved to be punished and clean off your attitude first then perhap this ex students would feel justice had done. But having said all this... I don\'t condone public to harrass every students, because most of them are innocents and maybe the victim themselves too. We, public want only the people or the organiser or the person who organised this lewd event.
10153657242962115_10153657253242115	can ST put up the picture of the member of the " beleaguered students union?
10153657242962115_10153657406572115	Of so many activities why must always resort to sexuality? That\'s the only thing that those goondu student can think of? I think those students who came out with these ideas must have no balls or no money to find prostitute so have to resort to this free activities to satisfy themselves. What a pervert student that we groomed.
10153657242962115_10153657337187115	Why have these kind of things allowed to happen year after year despite media reports? When will it stop? Who can come out and declare it? And be ready to be sacked next time it happen again. Who are those errant students? Why are they not the ones apologising too?
10153657242962115_10153657311287115	University students depicted a high morale and disciplined cohort, in the eyes of the society. That kind of indecent behaviour is an out of bound!
10153657242962115_10153657273797115	hard work \'sacrificed\' because of \'errant behaviour of some students\'. and what about those who were emotionally led to defend your activities due to a desired sense of belonging? Definitely not their faults yet got dragged into this filth. Why not expose those real bad hats who pretentiously executed those malice-laced activities in the guise of NUS intellect?
10153657242962115_10153657300352115	Suggestion: maybe universities should encourage the freshies to bond through community work instead of distasteful, disrespectful and potentially illegal (sexual harassment) activities? That would have been more meaningful. Learn to serve the least fortunate before receiving the privilege of a higher education...and learn the true purpose of an education. Most of all...learn not to take the opportunity of going to a university for granted.
10153657242962115_10153657357087115	This should be a wake-up call to all university students to take a more active role in student matters, including who you elect as committee members of the student union.
10153657242962115_10153657434762115	Cheap, childish, perverb and low class behavior where it can\'t imagine potential great leaders will be cultivated here. Shame on them for the nation.
10153657242962115_10153659456562115	Please published the photos of the students who came up with the idea, who enforced them and those who reviewed and support them - track them to working places they are in - asked if they do the same in the employers place. Glad they stopped it in time.   Those who still stood up for them and the activities - look at the mirror and reflect please
10153657242962115_10153657901067115	Hard work by organizing  committee, it\'s a annual affair etc etc.... Bottom line is majority of Singaporeans cannot accept such activities, Asian culture is still alive, what\'s wrong in ensuring this practice stop. Both the Organizing Committed and NUS cannot hide away from this, let this stop, take the necessary discipline actions and put a stop to discussing further please.
10153657242962115_10153658149882115	Not first, been condone time immemorial. Single the "some students"; make them responsible for their acts : some acts viewed in other context as criminal
10153657242962115_10153657447962115	Just keep the orientation games on but separate male group And female group that will be fine.I mean one day for male group and 2nd day for female group So they dont take this game as chance to touch and touch Whoever incharge sure know what cannot keep fire n sponge near it will caught fire!
10153657242962115_10153657476202115	What a reply. Seriously, besides themselves they think everyone is stupid . Organiser is the ones to be held responsible , that is common sense, who else? Why not the cleaner or security guards. The orientation student leaders have to be held responsible , who else but these people who plan, suggest, execute ? So disappointing with the insensible reply and lack of responsibility they have demonstrated . Pui.. Some kind of grads ... You meant brats.
10153657242962115_10153657261702115	Who organised and approved the programs and activitise - organising committee or student ? Dont be an idiot to push the responsibility away.
10153657242962115_10153657310747115	Actually the Nussu organising committee leaders are the mastermind n culprits! They Song Song enjoying all the touching grabbing rubbing of yearly supply of fresh young meats! Now kanna exposed n suspended of their cravings fetishes of course protest lah! Now stopped liao die lah cannot tahan liao!
10153657242962115_10153657253067115	You didn\'t work hard enough to run through the orientation games first before allowing them to be played. Plus, this is not the first time.
10153657242962115_10153657735222115	These students organisers are a disgrace to the NUS as a cohort.   Ought to be expelled!!
10153657242962115_10153657267612115	I thought orientation activities are same fr all students. So all students will do the same activities. How come it is \'some students\'?!
10153657242962115_10153657438502115	Ur hard work should be to ensure the proper conduct of the orientation programme, NUSSU! When the programme was manipulated by some students to do lewd activities, did u step in to stop them? Now u are complaining ur "hard work" were stopped by NUS! Too bad, when the result did not match the plan, the planners must be accountable. Tell us how to follow ur approved plan b4 u ask 4 ur independence.
10153657242962115_10153657350897115	Sincere apology is good but do not shirk responsibility. It seems like every party denied knowing these sexualised activities during FOC. are these activities really so impromptu? by the way, all these weren\'t new, I have heard of the complaints years back. I am sure there are better ways, better games to encourage team bonding than these sexualised activities which simply reflect how immature are those who come up with these nasty ideas.
10153657242962115_10153657930497115	The Committee should simply remain silent instead of playing victim. It just make the matter worst. This demonstrates how incompetent they are in handling public relations. Look like they don\'t know that years of hard work can be destroyed with just one scandal, bad records, etc.
10153657242962115_10153657442562115	It gives other country impression that our students are sex thirst, never see a girl before in the school, suddenly they feel matured by believing doing such acts.
10153657242962115_10153657526937115	Few years ago, dunking was stopped in the army and you guys put it in your games? Few years ago , complaints were made against another institution because of similar activities in their programmes yet you guys put it back. I am puzzle now were those students back then are the same guys now in U? Or you don\'t read? Now it happen again and you push the blames to others? Some claim to be adult and old enough to decide and you decide like these rubbish? Yes old agree old enough because you guys gone through army but nuts and pervert you learnt in army? There are of course good ones in there and I am sure there are bullied too have I made the right guess?
129011692114_10153657242962115	#ICYMI "The hard work of our organising committees and volunteers should not have been sacrificed due to the errant behaviours of some students," says NUS students\' union.
10153657234022115_10153657335717115	Some countries have ambitious space programs but can\'t build proper sanitationfor its citizens.
10153657234022115_10153657868407115	Good job.
10153657234022115_10153658350307115	Jack use lots of NaOh and its great flushing u.
10153657234022115_10153657255177115	ST journalist, perhaps you can tell readers of the person featured who is he on the caption to better enlighten us.  As not every reader gets to read the detailed article which we have to pay for subscription if exceeded the free quota per month.
10153657234022115_10153658075732115	Good man
10153657234022115_10153657285437115	Go Jack
129011692114_10153657234022115	Open latrines have disappeared from Singapore, but a billion people worldwide still have to defecate in the open.
10153657208347115_10153657230117115	One thing is true, ICM OTC items are cheaper than imported drugs, lotion and cream especially for skin problems. NSC prescribed ICM because it helps patients to save costs. Imported and local ingredients are almost similar, just that we pay more for imported items because we assume being foreign brands it is better and hence willing to pay more. This is a myth.
10153657208347115_10153657255812115	Fortunate guy.
10153657208347115_10153658313242115	Jonathan Oh
129011692114_10153657208347115	"We are very stealth; we are already in every household in Singapore," says ICM Pharma\'s managing director Dr Stuart Koe.
