ID	Review	PositiveScore	NegativeScore	NeutralScore	Trending Topics length	Trending Topics
129011692114_10153621577912115	Seen as disciplined and relatively discreet, Pence was apparently the favourite of Trump\'s children, who exercise much influence over the brash billionaire and political novice. http://str.sg/45xN	0.0	0.0	1.0	14	[{"score":13.460035494043082,"topic":"lhl"},{"score":10.958930467252063,"topic":"str"},{"score":8.173424894748123,"topic":"psle changes"},{"score":8.131399137089158,"topic":"askst"},{"score":7.255660463179687,"topic":"asksandra"},{"score":6.823667254500474,"topic":"attack"},{"score":6.687159641053808,"topic":"france"},{"score":6.041275115591266,"topic":"residents"},{"score":5.420568427728987,"topic":"straitstimes"},{"score":4.734226324068482,"topic":"britain"},{"score":4.328851789490593,"topic":"ties"},{"score":3.886822019315673,"topic":"system"},{"score":3.1614567406523895,"topic":"singaporeans"},{"score":2.1548990438615614,"topic":"police"}]
129011692114_10153621586727115	At least 10 children are among the dead. http://str.sg/45xx	0.0	0.0	0.0	14	[{"score":13.458689490493677,"topic":"lhl"},{"score":10.957834574205338,"topic":"str"},{"score":8.172607552258649,"topic":"psle changes"},{"score":8.13058599717545,"topic":"askst"},{"score":7.25493489713337,"topic":"asksandra"},{"score":6.822984887775024,"topic":"attack"},{"score":6.686490925089703,"topic":"france"},{"score":6.040670988079707,"topic":"residents"},{"score":5.420026370886214,"topic":"straitstimes"},{"score":4.733752901436075,"topic":"britain"},{"score":4.328418904311644,"topic":"ties"},{"score":3.8864333371137416,"topic":"system"},{"score":3.1611405949783244,"topic":"singaporeans"},{"score":2.154683553957175,"topic":"police"}]
129011692114_10153621592327115	Mohamed Lahouaiej Bouhlel was convicted of road rage in March this year. http://str.sg/45xf	0.0	0.0	0.0	14	[{"score":13.454652287393756,"topic":"lhl"},{"score":10.954547552557155,"topic":"str"},{"score":8.170156015163027,"topic":"psle changes"},{"score":8.128147065285745,"topic":"askst"},{"score":7.252758634305022,"topic":"asksandra"},{"score":6.820938196991416,"topic":"attack"},{"score":6.684485178400218,"topic":"france"},{"score":6.038858967997372,"topic":"residents"},{"score":5.41840052557032,"topic":"straitstimes"},{"score":4.732332917573498,"topic":"britain"},{"score":4.327120508488589,"topic":"ties"},{"score":3.8852675237017213,"topic":"system"},{"score":3.160192347630888,"topic":"singaporeans"},{"score":2.15403721352934,"topic":"police"}]
129011692114_10153621595877115	Datta Phuge gained fame when he ordered a customised gold shirt worth 12.7 million rupees, around US$240,000 (S$320,000). http://str.sg/45xY	1.0	0.0	0.0	14	[{"score":13.446581513950091,"topic":"lhl"},{"score":10.947976466988681,"topic":"str"},{"score":8.16525514691394,"topic":"psle changes"},{"score":8.123271396106082,"topic":"askst"},{"score":7.248408066893189,"topic":"asksandra"},{"score":6.8168466570775434,"topic":"attack"},{"score":6.680475489832276,"topic":"france"},{"score":6.035236558324651,"topic":"residents"},{"score":5.415150297906697,"topic":"straitstimes"},{"score":4.729494227578252,"topic":"britain"},{"score":4.324524885165036,"topic":"ties"},{"score":3.8829369458999294,"topic":"system"},{"score":3.1582967061879623,"topic":"singaporeans"},{"score":2.1527451142637264,"topic":"police"}]
129011692114_10153621598567115	World number seven from Canada took the decision with a heavy heart. http://str.sg/45xg	0.0	0.0	1.0	14	[{"score":13.441203688085618,"topic":"lhl"},{"score":10.943597933236685,"topic":"str"},{"score":8.161989534737824,"topic":"psle changes"},{"score":8.12002257491143,"topic":"askst"},{"score":7.245509138541924,"topic":"asksandra"},{"score":6.814120327398246,"topic":"attack"},{"score":6.677803700438151,"topic":"france"},{"score":6.032822825791374,"topic":"residents"},{"score":5.412984562674892,"topic":"straitstimes"},{"score":4.727602713637958,"topic":"britain"},{"score":4.322795334665165,"topic":"ties"},{"score":3.8813840040822547,"topic":"system"},{"score":3.157033576990657,"topic":"singaporeans"},{"score":2.1518841453741167,"topic":"police"}]
129011692114_10153621610977115	The appeal is made on behalf of Salah Abdeslam on the grounds of human rights. http://str.sg/45xM	1.0	0.0	0.0	14	[{"score":13.434484430227542,"topic":"lhl"},{"score":10.938127228520429,"topic":"str"},{"score":8.157909356087792,"topic":"psle changes"},{"score":8.115963375545034,"topic":"askst"},{"score":7.241887108451116,"topic":"asksandra"},{"score":6.810713948578443,"topic":"attack"},{"score":6.674465466301527,"topic":"france"},{"score":6.029807017600436,"topic":"residents"},{"score":5.410278611637884,"topic":"straitstimes"},{"score":4.725239384994136,"topic":"britain"},{"score":4.320634369234139,"topic":"ties"},{"score":3.879443700179803,"topic":"system"},{"score":3.155455375873951,"topic":"singaporeans"},{"score":2.1508084184683263,"topic":"police"}]
129011692114_10153621835002115	Footage on local TV shows military vehicles blocking bridges over the Bosphorus in Istanbul and tanks deployed at the citys main airport. In the capital Ankara, warplanes and helicopters roar overhead. http://str.sg/45x7 UPDATE: Turkey army says it has seized power; PM says elected government still in charge. Military reported to have declared martial law and curfew.	0.0	0.25	0.75	14	[{"score":13.414346803679997,"topic":"lhl"},{"score":10.921731517735887,"topic":"str"},{"score":8.145681054147753,"topic":"psle changes"},{"score":8.103797948551607,"topic":"askst"},{"score":7.231031878475833,"topic":"asksandra"},{"score":6.800505025807275,"topic":"attack"},{"score":6.664460773254845,"topic":"france"},{"score":6.020768635628666,"topic":"residents"},{"score":5.402168872052033,"topic":"straitstimes"},{"score":4.718156485268661,"topic":"britain"},{"score":4.314157952381079,"topic":"ties"},{"score":3.873628606280801,"topic":"system"},{"score":3.1507255046029847,"topic":"singaporeans"},{"score":2.14758446321114,"topic":"police"}]
129011692114_10153621996887115	Top story today, July 16: Many foreigners,children among 84 dead in attack by truck in Nice. Also in the news: LTA will buy over SMRT\'s assets and charge licence fee, allowing operator to focus on service. More on straitstimes.com	0.67	0.33	0.0	15	[{"score":13.398258438033979,"topic":"lhl"},{"score":10.90863264585517,"topic":"str"},{"score":8.135911611240623,"topic":"psle changes"},{"score":8.09407873773756,"topic":"askst"},{"score":7.7919489666098505,"topic":"attack"},{"score":7.222359411112234,"topic":"asksandra"},{"score":6.656467817405199,"topic":"france"},{"score":6.395589833648817,"topic":"straitstimes"},{"score":6.013547685648939,"topic":"residents"},{"score":4.889635420674572,"topic":"truck"},{"score":4.7124978104318584,"topic":"britain"},{"score":4.308983809233569,"topic":"ties"},{"score":3.8689828076961383,"topic":"system"},{"score":3.1469467127832917,"topic":"singaporeans"},{"score":2.14500877878867,"topic":"police"}]
129011692114_10153622008647115	Turkeys military says it has seized power, but the prime minister says the attempted coup will be put down. http://str.sg/45gQ Meanwhile, an Indian businessman who made headlines in 2013 for purchasing one of the world\'s most expensive shirts made entirely of gold has been beaten to death in western India, reports say.	0.0	1.0	0.0	15	[{"score":13.383527720584015,"topic":"lhl"},{"score":10.896639147893122,"topic":"str"},{"score":8.126966581877486,"topic":"psle changes"},{"score":8.085179701534102,"topic":"askst"},{"score":7.7833821070330975,"topic":"attack"},{"score":7.214418786866236,"topic":"asksandra"},{"score":6.649149362765254,"topic":"france"},{"score":6.388558201351151,"topic":"straitstimes"},{"score":6.006936089653915,"topic":"residents"},{"score":4.884259510204684,"topic":"truck"},{"score":4.707316653936773,"topic":"britain"},{"score":4.304246296273667,"topic":"ties"},{"score":3.864729053909963,"topic":"system"},{"score":3.1434868017007807,"topic":"singaporeans"},{"score":2.142650448532975,"topic":"police"}]
129011692114_10153622078652115	TURKEY COUP LATEST: - 17 police officers killed in coup attempt - Turkey military opens fire on crowds in Istanbul - Turkish fighter jet downs military helicopter over Ankara - Moscow deeply concerned about situation in Turkey - Obama urges support for democratically-elected Turkish government	0.0	1.0	0.0	15	[{"score":13.363466475619568,"topic":"lhl"},{"score":10.880305625685907,"topic":"str"},{"score":8.11478466162292,"topic":"psle changes"},{"score":8.073060417742838,"topic":"askst"},{"score":7.771715202883384,"topic":"attack"},{"score":7.203604730544089,"topic":"asksandra"},{"score":6.639182617303482,"topic":"france"},{"score":6.378982069129314,"topic":"straitstimes"},{"score":5.9979319900699934,"topic":"residents"},{"score":4.876938247190193,"topic":"truck"},{"score":4.700260619497168,"topic":"britain"},{"score":4.297794444330024,"topic":"ties"},{"score":3.8589360165366813,"topic":"system"},{"score":3.1387748707295144,"topic":"singaporeans"},{"score":2.139438721668533,"topic":"police"}]
10153613652842115_10153615221517115	Don\'t need to recall here cos it may cause unnecessary panic....	0.0	1.0	0.0	15	[{"score":13.358121890783856,"topic":"lhl"},{"score":10.875954156210451,"topic":"str"},{"score":8.111539234612893,"topic":"psle changes"},{"score":8.069831677927072,"topic":"askst"},{"score":7.768606983074058,"topic":"attack"},{"score":7.200723720839341,"topic":"asksandra"},{"score":6.636527342580963,"topic":"france"},{"score":6.3764308590150724,"topic":"straitstimes"},{"score":5.995533177125894,"topic":"residents"},{"score":4.874987764488104,"topic":"truck"},{"score":4.698380797246206,"topic":"britain"},{"score":4.296075584402768,"topic":"ties"},{"score":3.8573926736507924,"topic":"system"},{"score":3.13751954909516,"topic":"singaporeans"},{"score":2.1385830745376317,"topic":"police"}]
10153613652842115_10153615225372115	Singaporean are not creative...we wouldn\'t use that as a ladder. :)	0.0	0.0	0.0	15	[{"score":13.354114854946921,"topic":"lhl"},{"score":10.872691696231337,"topic":"str"},{"score":8.109106016180574,"topic":"psle changes"},{"score":8.067410970510574,"topic":"askst"},{"score":7.766276634029577,"topic":"attack"},{"score":7.198563719737601,"topic":"asksandra"},{"score":6.634536583467372,"topic":"france"},{"score":6.374518121043918,"topic":"straitstimes"},{"score":5.993734697032757,"topic":"residents"},{"score":4.873525414403515,"topic":"truck"},{"score":4.696971423953758,"topic":"britain"},{"score":4.294786890605418,"topic":"ties"},{"score":3.8562355715666197,"topic":"system"},{"score":3.1365783873528805,"topic":"singaporeans"},{"score":2.137941563770624,"topic":"police"}]
10153613652842115_10153615228882115	Most probably shipped out after midnight already. Items still under warranty mah. LoL	0.0	0.0	0.0	15	[{"score":13.34877401019842,"topic":"lhl"},{"score":10.868343271870856,"topic":"str"},{"score":8.105862860288026,"topic":"psle changes"},{"score":8.064184490134759,"topic":"askst"},{"score":7.763170589321499,"topic":"attack"},{"score":7.195684726134736,"topic":"asksandra"},{"score":6.631883166879643,"topic":"france"},{"score":6.37196869624109,"topic":"straitstimes"},{"score":5.991337562754052,"topic":"residents"},{"score":4.871576296629785,"topic":"truck"},{"score":4.695092917183675,"topic":"britain"},{"score":4.293069233519211,"topic":"ties"},{"score":3.8546933086967026,"topic":"system"},{"score":3.135323944180097,"topic":"singaporeans"},{"score":2.1370865154130576,"topic":"police"}]
10153613652842115_10153615230247115	It\'s a very real danger.. when I was living overseas we used a similar higher chest of drawers that was not anchored to the wall.. we were packing stuff into the drawer and because of the loading and drawers open, the entire chest of drawers actually tilted over on its own.. its dangerous so it does make sense to keep home child proof esp if there are little ones around..	0.0	1.0	0.0	15	[{"score":13.335431241534957,"topic":"lhl"},{"score":10.857479818049484,"topic":"str"},{"score":8.097760644093492,"topic":"psle changes"},{"score":8.056123933560114,"topic":"askst"},{"score":7.755410911227525,"topic":"attack"},{"score":7.188492278603398,"topic":"asksandra"},{"score":6.625254267264502,"topic":"france"},{"score":6.365599594166261,"topic":"straitstimes"},{"score":5.985348920574366,"topic":"residents"},{"score":4.866706911958003,"topic":"truck"},{"score":4.690399936494993,"topic":"britain"},{"score":4.28877809565177,"topic":"ties"},{"score":3.8508403495375125,"topic":"system"},{"score":3.132190030755519,"topic":"singaporeans"},{"score":2.134950390330171,"topic":"police"}]
10153613652842115_10153615231122115	ikea knows Singaporean is kiasee, either we already anchor to the wall or we don\'t let out kids anyhow climb.	0.0	0.0	0.0	16	[{"score":13.33009786911088,"topic":"lhl"},{"score":10.853137477527625,"topic":"str"},{"score":8.094522025669104,"topic":"psle changes"},{"score":8.052901967321903,"topic":"askst"},{"score":7.752309212156668,"topic":"attack"},{"score":7.18561731297274,"topic":"asksandra"},{"score":6.622604563046353,"topic":"france"},{"score":6.363053736239108,"topic":"straitstimes"},{"score":5.9829551401031305,"topic":"residents"},{"score":4.864760521176168,"topic":"truck"},{"score":4.688524057925631,"topic":"britain"},{"score":4.6797129807041955,"topic":"singaporean"},{"score":4.28706284172304,"topic":"ties"},{"score":3.8493002444327153,"topic":"system"},{"score":3.13093734266209,"topic":"singaporeans"},{"score":2.1340965382625234,"topic":"police"}]
10153613652842115_10153615240257115	I have used this dresser before while overseas. It tilted a few times when I opened the top drawer. It only takes the top drawer to be slightly more overloaded than the lower drawers for it to tilt easily.	0.0	0.0	0.0	16	[{"score":13.32476662971579,"topic":"lhl"},{"score":10.848796873681453,"topic":"str"},{"score":8.091284702497779,"topic":"psle changes"},{"score":8.049681289676881,"topic":"askst"},{"score":7.7492087535793495,"topic":"attack"},{"score":7.182743497155848,"topic":"asksandra"},{"score":6.619955918550919,"topic":"france"},{"score":6.360508896502385,"topic":"straitstimes"},{"score":5.980562317000468,"topic":"residents"},{"score":4.8628149088338715,"topic":"truck"},{"score":4.686648929595149,"topic":"britain"},{"score":4.677841376275976,"topic":"singaporean"},{"score":4.285348273792974,"topic":"ties"},{"score":3.84776075527756,"topic":"system"},{"score":3.1296851555687426,"topic":"singaporeans"},{"score":2.1332430276844745,"topic":"police"}]
10153613652842115_10153615259972115	Not recalling and never add in measure to stop it from tipping over? So IKEA is just going to wait for a child to get injure or die here from that tipping over before taking action?	0.0	0.0	0.0	16	[{"score":13.31677376818648,"topic":"lhl"},{"score":10.842289222659815,"topic":"str"},{"score":8.086431145207174,"topic":"psle changes"},{"score":8.044852688194288,"topic":"askst"},{"score":7.744560390553542,"topic":"attack"},{"score":7.178434928325436,"topic":"asksandra"},{"score":6.615984937860787,"topic":"france"},{"score":6.356693545113618,"topic":"straitstimes"},{"score":5.976974876575013,"topic":"residents"},{"score":4.8598979492135586,"topic":"truck"},{"score":4.683837643141006,"topic":"britain"},{"score":4.675035373032867,"topic":"singaporean"},{"score":4.282777707545238,"topic":"ties"},{"score":3.8454526759115577,"topic":"system"},{"score":3.127807813865586,"topic":"singaporeans"},{"score":2.131963401811657,"topic":"police"}]
10153613652842115_10153615350967115	China is being placed in the very last list of countries for recall. White man supremacy!	0.0	0.0	0.0	16	[{"score":13.311447857632368,"topic":"lhl"},{"score":10.837952957464736,"topic":"str"},{"score":8.083197057902616,"topic":"psle changes"},{"score":8.041635229777992,"topic":"askst"},{"score":7.7414630310399675,"topic":"attack"},{"score":7.175563985031489,"topic":"asksandra"},{"score":6.613338940818276,"topic":"france"},{"score":6.3541512490717595,"topic":"straitstimes"},{"score":5.974584445218968,"topic":"residents"},{"score":4.857954281608311,"topic":"truck"},{"score":4.681964389095273,"topic":"britain"},{"score":4.6731656393670775,"topic":"singaporean"},{"score":4.281064853411752,"topic":"ties"},{"score":3.8439147255529726,"topic":"system"},{"score":3.126556878395997,"topic":"singaporeans"},{"score":2.1311107443602095,"topic":"police"}]
10153613652842115_10153615417222115	IKEA Singapore only want to make money, and is not concerned about the safety issues related to the dresser	0.0	0.0	0.0	16	[{"score":13.307454822605203,"topic":"lhl"},{"score":10.834701896705246,"topic":"str"},{"score":8.080772341273075,"topic":"psle changes"},{"score":8.039222980450074,"topic":"askst"},{"score":7.739140824366806,"topic":"attack"},{"score":7.173411531095724,"topic":"asksandra"},{"score":6.611355137529585,"topic":"france"},{"score":6.3522451943152225,"topic":"straitstimes"},{"score":5.972792249116961,"topic":"residents"},{"score":4.856497041057599,"topic":"truck"},{"score":4.680559940232794,"topic":"britain"},{"score":4.671763829865563,"topic":"singaporean"},{"score":4.279780662383393,"topic":"ties"},{"score":3.842761666448905,"topic":"system"},{"score":3.125619005126058,"topic":"singaporeans"},{"score":2.130471475068093,"topic":"police"}]
10153613652842115_10153615420157115	Double standards? IKEA knows that in US, you will get millions of dollars as compensation if they r sued, but here you have to spend tens of thousands of dollars first to sue them and no guarantee you will get much from it. Hence... there\'s no recall here.	0.0	0.0	0.0	16	[{"score":13.29548290283094,"topic":"lhl"},{"score":10.824954564580919,"topic":"str"},{"score":8.07350255456529,"topic":"psle changes"},{"score":8.031990573212749,"topic":"askst"},{"score":7.732178383065583,"topic":"attack"},{"score":7.166958042543414,"topic":"asksandra"},{"score":6.605407297438386,"topic":"france"},{"score":6.346530459915101,"topic":"straitstimes"},{"score":5.967418885796326,"topic":"residents"},{"score":4.852127941651697,"topic":"truck"},{"score":4.676349120895055,"topic":"britain"},{"score":4.667560923861293,"topic":"singaporean"},{"score":4.27593040014884,"topic":"ties"},{"score":3.8393045640205568,"topic":"system"},{"score":3.1228070729817743,"topic":"singaporeans"},{"score":2.128554817531329,"topic":"police"}]
10153613652842115_10153615502327115	Do note: the cabinet is safe when anchored to the wall.. If you didn\'t do this anchoring, then the risk is there.	0.0	0.0	0.0	17	[{"score":13.28883649079487,"topic":"lhl"},{"score":10.819543169685842,"topic":"str"},{"score":8.069466610557532,"topic":"psle changes"},{"score":8.027975381044884,"topic":"askst"},{"score":7.728313067014571,"topic":"attack"},{"score":7.1633752801462816,"topic":"asksandra"},{"score":6.602105254264346,"topic":"france"},{"score":6.343357829274727,"topic":"straitstimes"},{"score":5.964435773035646,"topic":"residents"},{"score":4.849702362845148,"topic":"truck"},{"score":4.674011413922759,"topic":"britain"},{"score":4.665227610108781,"topic":"singaporean"},{"score":4.273792862499049,"topic":"ties"},{"score":3.8373852956306123,"topic":"system"},{"score":3.121245981694764,"topic":"singaporeans"},{"score":2.171677983933812,"topic":"wall"},{"score":2.127490752956761,"topic":"police"}]
10153613652842115_10153615584057115	. S G has always been pro business ( owners ) and pro employers. U ord peop di yr biz. You can see it too in our labour policies. Let employers have abundant supplies of foreign labour from various countries. Only recently had they begun to pull back a little.	0.34	0.0	0.67	17	[{"score":13.27820914173237,"topic":"lhl"},{"score":10.810890564016361,"topic":"str"},{"score":8.063013296267904,"topic":"psle changes"},{"score":8.021555248123645,"topic":"askst"},{"score":7.722132580055887,"topic":"attack"},{"score":7.1576465852661455,"topic":"asksandra"},{"score":6.596825418280735,"topic":"france"},{"score":6.338284918796318,"topic":"straitstimes"},{"score":5.959665894125267,"topic":"residents"},{"score":4.8458239585999845,"topic":"truck"},{"score":4.670273513253106,"topic":"britain"},{"score":4.661496734023205,"topic":"singaporean"},{"score":4.2703750246317504,"topic":"ties"},{"score":3.834316461647124,"topic":"system"},{"score":3.1187498586835156,"topic":"singaporeans"},{"score":2.1699412494949013,"topic":"wall"},{"score":2.125789355932682,"topic":"police"}]
10153613652842115_10153615650357115	Unless China houses are like Amityville Horror houses where it is haunted that drawers can do like this lor! ??	0.0	0.0	0.0	17	[{"score":13.272898654715116,"topic":"lhl"},{"score":10.806566856400945,"topic":"str"},{"score":8.059788574697944,"topic":"psle changes"},{"score":8.018347107285626,"topic":"askst"},{"score":7.719044190320932,"topic":"attack"},{"score":7.154783956062205,"topic":"asksandra"},{"score":6.5941870838965615,"topic":"france"},{"score":6.335749985100542,"topic":"straitstimes"},{"score":5.957282385323733,"topic":"residents"},{"score":4.8438859197466,"topic":"truck"},{"score":4.668405684045535,"topic":"britain"},{"score":4.659632415000755,"topic":"singaporean"},{"score":4.268667130827318,"topic":"ties"},{"score":3.832782965106116,"topic":"system"},{"score":3.117502545852559,"topic":"singaporeans"},{"score":2.169073403182899,"topic":"wall"},{"score":2.1249391677291674,"topic":"police"}]
10153613652842115_10153615722592115	Sooo wait let me guess singapore ikea said that here in singapore there have not been a case for 10 years and choose to not recall the dresses, soo does singapore\'s ikea going to wait for it to happen then they recall it? Because if it happened in the USA it is bound to happen in singapore...	0.0	0.0	1.0	17	[{"score":13.2583057640996,"topic":"lhl"},{"score":10.79468557468795,"topic":"str"},{"score":8.050927238819895,"topic":"psle changes"},{"score":8.009531334235758,"topic":"askst"},{"score":7.710557485912497,"topic":"attack"},{"score":7.146917627661409,"topic":"asksandra"},{"score":6.5869371038193485,"topic":"france"},{"score":6.328784143734235,"topic":"straitstimes"},{"score":5.950732650222435,"topic":"residents"},{"score":4.8385603085730535,"topic":"truck"},{"score":4.663273004646078,"topic":"britain"},{"score":4.654509381373399,"topic":"singaporean"},{"score":4.26397394404614,"topic":"ties"},{"score":3.828569011242848,"topic":"system"},{"score":3.114075007164237,"topic":"singaporeans"},{"score":2.166688615071944,"topic":"wall"},{"score":2.1226029030106632,"topic":"police"}]
10153613652842115_10153615745307115	Is IKEA Singapore waiting for things to happen then recall? And waiting for people to sue them big time? Double standard? American kids are more precious than Asians? Mr. IKEA, when it did not happen 10 years ago does not mean it will not happen. Also note that as Singaporeans we are more careful especially come safety....	0.0	0.0	0.0	17	[{"score":13.239756196263412,"topic":"lhl"},{"score":10.779582834119076,"topic":"str"},{"score":8.039663264099604,"topic":"psle changes"},{"score":7.9983252761266765,"topic":"askst"},{"score":7.699769719233661,"topic":"attack"},{"score":7.136918444076962,"topic":"asksandra"},{"score":6.577721383589782,"topic":"france"},{"score":6.319929602823535,"topic":"straitstimes"},{"score":5.942407037513364,"topic":"residents"},{"score":4.8317907254701815,"topic":"truck"},{"score":4.656748664321043,"topic":"britain"},{"score":4.647997302149237,"topic":"singaporean"},{"score":4.258008259189105,"topic":"ties"},{"score":3.823212497231693,"topic":"system"},{"score":3.7077638357412845,"topic":"singaporeans"},{"score":2.1636572219090255,"topic":"wall"},{"score":2.1196331897426743,"topic":"police"}]
10153613652842115_10153615748342115	I\'m using the malm dresser and it does not tip over when I pull out the drawer. I\'m not saying I\'m waiting for something to happen to my baby but I\'m pretty confident with the product.	0.0	0.0	0.0	17	[{"score":13.23313764200851,"topic":"lhl"},{"score":10.77419412055251,"topic":"str"},{"score":8.03564423635349,"topic":"psle changes"},{"score":7.994326913241162,"topic":"askst"},{"score":7.695920604274023,"topic":"attack"},{"score":7.133350698475403,"topic":"asksandra"},{"score":6.574433180604352,"topic":"france"},{"score":6.316770269951887,"topic":"straitstimes"},{"score":5.93943642817589,"topic":"residents"},{"score":4.829375313238204,"topic":"truck"},{"score":4.654420755617184,"topic":"britain"},{"score":4.645673768251416,"topic":"singaporean"},{"score":4.255879680817758,"topic":"ties"},{"score":3.821301273266097,"topic":"system"},{"score":3.705910324562722,"topic":"singaporeans"},{"score":2.162575609642158,"topic":"wall"},{"score":2.118573585089927,"topic":"police"}]
10153613652842115_10153615975867115	I wonder what kind of consumer confidence this is building. Shd have stuck to saying this was a user issue. The min u admit fault u shd not see saw in different countries.	0.0	0.0	0.0	17	[{"score":13.223877224154897,"topic":"lhl"},{"score":10.76665444687183,"topic":"str"},{"score":8.030020972592112,"topic":"psle changes"},{"score":7.988732562930773,"topic":"askst"},{"score":7.690535075725028,"topic":"attack"},{"score":7.128358850740474,"topic":"asksandra"},{"score":6.569832457778816,"topic":"france"},{"score":6.312349857063613,"topic":"straitstimes"},{"score":5.9352800697499575,"topic":"residents"},{"score":4.825995764518743,"topic":"truck"},{"score":4.651163638353721,"topic":"britain"},{"score":4.642422772042549,"topic":"singaporean"},{"score":4.252901458626978,"topic":"ties"},{"score":3.8186271647143464,"topic":"system"},{"score":3.7033169654470024,"topic":"singaporeans"},{"score":2.1610622607806045,"topic":"wall"},{"score":2.1170910284066746,"topic":"police"}]
10153613652842115_10153616031892115	Wtf? Cos they cant afford to offend china market? But dun care abt sg? Who the hell think to screw the chest drawer to wall????? Time to boycott ikea.	0.0	1.0	0.0	17	[{"score":13.21198049413832,"topic":"lhl"},{"score":10.756968332960982,"topic":"str"},{"score":8.02279684384991,"topic":"psle changes"},{"score":7.981545578896906,"topic":"askst"},{"score":7.683616362103594,"topic":"attack"},{"score":7.121945893385302,"topic":"asksandra"},{"score":6.563921973154718,"topic":"france"},{"score":6.306671014108048,"topic":"straitstimes"},{"score":5.929940453889518,"topic":"residents"},{"score":4.82165410528383,"topic":"truck"},{"score":4.646979265107475,"topic":"britain"},{"score":4.638246262430004,"topic":"singaporean"},{"score":4.249075378001549,"topic":"ties"},{"score":3.8151917746511668,"topic":"system"},{"score":3.6999853130611764,"topic":"singaporeans"},{"score":2.6107575760071073,"topic":"wall"},{"score":2.1151864084560703,"topic":"police"}]
10153613652842115_10153616076097115	Anchored to the wall of cuz safe la.. Wth. Waiting for things to happen.	0.0	0.0	0.0	17	[{"score":13.204055287374691,"topic":"lhl"},{"score":10.750515765291333,"topic":"str"},{"score":8.017984369002683,"topic":"psle changes"},{"score":7.976757848621785,"topic":"askst"},{"score":7.679007344675126,"topic":"attack"},{"score":7.117673793998727,"topic":"asksandra"},{"score":6.559984604427853,"topic":"france"},{"score":6.302887957374112,"topic":"straitstimes"},{"score":5.926383378989662,"topic":"residents"},{"score":4.818761835972349,"topic":"truck"},{"score":4.644191774502368,"topic":"britain"},{"score":4.635464010316728,"topic":"singaporean"},{"score":4.24652657005108,"topic":"ties"},{"score":3.812903231788844,"topic":"system"},{"score":3.6977658767971424,"topic":"singaporeans"},{"score":3.060876174949415,"topic":"wall"},{"score":2.1139176138466573,"topic":"police"}]
10153613652842115_10153616077547115	Hmm then we can go on to say no war happened in Singapore for the past 50 years, so no need SAF lor	0.0	0.0	0.0	17	[{"score":13.198774457450243,"topic":"lhl"},{"score":10.74621620397316,"topic":"str"},{"score":8.014777656302075,"topic":"psle changes"},{"score":7.973567624055901,"topic":"askst"},{"score":7.675936202446982,"topic":"attack"},{"score":7.114827151513086,"topic":"asksandra"},{"score":6.557361004158919,"topic":"france"},{"score":6.3003671803392285,"topic":"straitstimes"},{"score":5.924013181197364,"topic":"residents"},{"score":4.816834620344396,"topic":"truck"},{"score":4.642334376425498,"topic":"britain"},{"score":4.6336101028219,"topic":"singaporean"},{"score":4.244828214197669,"topic":"ties"},{"score":3.8113782992550718,"topic":"system"},{"score":3.6962869922975856,"topic":"singaporeans"},{"score":3.059652008119763,"topic":"wall"},{"score":2.1130721736277196,"topic":"police"}]
10153613652842115_10153616176942115	The video make it seem like the cabinet is meant to capture and trap children. Lol.	0.0	0.0	0.0	17	[{"score":13.193495739540937,"topic":"lhl"},{"score":10.741918362221561,"topic":"str"},{"score":8.011572226094154,"topic":"psle changes"},{"score":7.970378675388443,"topic":"askst"},{"score":7.6728662884914725,"topic":"attack"},{"score":7.111981647513651,"topic":"asksandra"},{"score":6.554738453172686,"topic":"france"},{"score":6.2978474114639225,"topic":"straitstimes"},{"score":5.921643931341982,"topic":"residents"},{"score":4.814908175487069,"topic":"truck"},{"score":4.6404777211964205,"topic":"britain"},{"score":4.631756936778845,"topic":"singaporean"},{"score":4.243130537584705,"topic":"ties"},{"score":3.8098539766028225,"topic":"system"},{"score":3.6948086992631017,"topic":"singaporeans"},{"score":3.0584283308833973,"topic":"wall"},{"score":2.112227071534147,"topic":"police"}]
10153613652842115_10153616265192115	The chests ( I call it cabinet ) is made from light material. It doesn\'t like other types of cabinet made from solid material which is strong enough to stand. It doesn\'t have counter weight below to hold the whole unit. Confirm will tip over if kids to climb on it. People sometimes lazy to anchor the items to wall.	0.0	0.0	0.0	17	[{"score":13.176354482233815,"topic":"lhl"},{"score":10.727962243975579,"topic":"str"},{"score":8.001163428935833,"topic":"psle changes"},{"score":7.960023397726847,"topic":"askst"},{"score":7.662897544958249,"topic":"attack"},{"score":7.102741616684051,"topic":"asksandra"},{"score":6.546222404005371,"topic":"france"},{"score":6.289665120349266,"topic":"straitstimes"},{"score":5.913950411420338,"topic":"residents"},{"score":4.808652549110595,"topic":"truck"},{"score":4.634448718404643,"topic":"britain"},{"score":4.625739264207092,"topic":"singaporean"},{"score":4.237617776314432,"topic":"ties"},{"score":3.804904137029996,"topic":"system"},{"score":3.690008328848394,"topic":"singaporeans"},{"score":3.5060942522131495,"topic":"wall"},{"score":2.109482823274323,"topic":"police"}]
